id	name	prior	degree	curv_mean	curv_std
ENSG00000158571	PFKFB1	False	17.0	-419.0	638.7607487296375
ENSG00000158578		False	3.0	-329.0	199.5545038329128
ENSG00000158615	PPP1R15B	False	57.0	-248.28070175438597	186.83239081903508
ENSG00000158623	COPG2	False	81.0	-572.7037037037037	571.345033037311
ENSG00000158636	EMSY	False	80.0	-386.2375	463.79521999881587
ENSG00000158639		False	12.0	-258.75	402.13619687033065
ENSG00000158669	GPAT4	False	93.0	-394.8817204301075	400.76139495635385
ENSG00000158683		False	5.0	-355.8	293.4800845031908
ENSG00000158710	TAGLN2	False	143.0	-433.7132867132867	434.624226769277
ENSG00000158711	ELK4	True	66.0	-330.3636363636364	381.6499918163808
ENSG00000158714		False	12.0	-102.75	73.11876754067089
ENSG00000158715		True	2.0	-109.5	90.5
ENSG00000158716		False	105.0	-286.12380952380954	276.4330520944437
ENSG00000158717	RNF166	False	84.0	-178.85714285714286	118.50719717516283
ENSG00000158747	NBL1	False	13.0	-252.84615384615384	334.1201640483086
ENSG00000158764	ITLN2	False	50.0	-158.62	155.52143132057395
ENSG00000158769	F11R	False	51.0	-297.72549019607845	303.2340763115591
ENSG00000158773	USF1	False	73.0	-338.7808219178082	415.5287520037455
ENSG00000158786	PLA2G2F	False	3.0	-35.666666666666664	34.89348872720461
ENSG00000158792	SPATA2L	False	10.0	-645.5	622.6577310208233
ENSG00000158793	NIT1	False	61.0	-243.39344262295083	425.5389361580313
ENSG00000158796	DEDD	False	24.0	-335.75	581.4695642651184
ENSG00000158805		False	27.0	-300.2962962962963	450.4010406223436
ENSG00000158806	NPM2	False	12.0	-288.5833333333333	230.8504055058648
ENSG00000158813	EDA	False	92.0	-207.82608695652175	236.38240980939509
ENSG00000158816		False	1.0	-282.0	0.0
ENSG00000158825	CDA	False	48.0	-249.64583333333334	364.323373391422
ENSG00000158828	PINK1	False	609.0	-721.991789819376	136.39183964864142
ENSG00000158850	B4GALT3	False	73.0	-234.36986301369862	268.9566602989398
ENSG00000158856	DMTN	False	29.0	-424.6551724137931	431.5146759690734
ENSG00000158863		False	10.0	-498.3	637.9079949334387
ENSG00000158864	NDUFS2	False	212.0	-398.2830188679245	391.25150562654375
ENSG00000158865		False	5.0	-148.8	81.42579443886318
ENSG00000158869	FCER1G	False	66.0	-155.74242424242425	213.0227837157374
ENSG00000158874	APOA2	False	78.0	-221.15384615384616	268.64102808838896
ENSG00000158882	TOMM40L	False	6.0	-472.0	487.2456601482802
ENSG00000158887	MPZ	False	3.0	-260.6666666666667	243.69972415978552
ENSG00000158901		False	4.0	-352.0	429.3920120356223
ENSG00000158941	CCAR2	False	203.0	-507.00985221674875	384.1329561255472
ENSG00000158955	WNT9B	False	5.0	-274.6	333.40221954870066
ENSG00000158966		False	41.0	-472.0487804878049	430.3138928746687
ENSG00000158985	CDC42SE2	False	16.0	-445.0	596.765762255175
ENSG00000158987	RAPGEF6	False	45.0	-581.3555555555556	613.9171915044335
ENSG00000159023	EPB41	False	76.0	-508.9868421052632	541.9577691214329
ENSG00000159055	MIS18A	False	78.0	-255.96153846153845	357.7070296115671
ENSG00000159063	ALG8	False	45.0	-246.7111111111111	355.94554029278265
ENSG00000159069	FBXW5	False	126.0	-304.7063492063492	214.33711273644496
ENSG00000159079		False	47.0	-265.0425531914894	367.68204102948636
ENSG00000159082	SYNJ1	False	53.0	-304.45283018867923	207.18459238606215
ENSG00000159086	PAXBP1	False	63.0	-522.4126984126984	475.57970089380643
ENSG00000159110	IFNAR2	False	13.0	-190.92307692307693	306.56947049027303
ENSG00000159111	MRPL10	False	137.0	-284.86861313868616	332.24726561886905
ENSG00000159128	IFNGR2	False	50.0	-189.96	371.5834205128102
ENSG00000159131	GART	False	120.0	-557.3666666666667	489.0989493162117
ENSG00000159140	SON	False	128.0	-488.3046875	419.4112420739665
ENSG00000159147	DONSON	False	21.0	-230.52380952380952	278.6499116142519
ENSG00000159164	SV2A	False	56.0	-303.55357142857144	351.94855141680546
ENSG00000159166		False	33.0	-378.72727272727275	496.90034808084505
ENSG00000159167		False	2.0	-452.5	194.5
ENSG00000159173	TNNI1	False	50.0	-168.36	83.04450854812737
ENSG00000159176	CSRP1	False	34.0	-572.9705882352941	672.7535378311733
ENSG00000159184	HOXB13	False	13.0	-213.07692307692307	278.5063074934021
ENSG00000159189	C1QC	False	23.0	-223.47826086956522	228.23478940036202
ENSG00000159199	ATP5MC1	False	25.0	-119.28	93.82516506780044
ENSG00000159200	RCAN1	False	28.0	-302.7857142857143	534.4597644312604
ENSG00000159202	UBE2Z	False	47.0	-282.7659574468085	310.204957144223
ENSG00000159208		False	9.0	-387.3333333333333	629.9634910056296
ENSG00000159212	CLIC6	False	5.0	-47.2	32.756068140117186
ENSG00000159214		False	33.0	-159.3939393939394	117.36473565509475
ENSG00000159216	RUNX1	True	220.0	-417.18636363636364	294.045183286599
ENSG00000159217	IGF2BP1	False	272.0	-487.00367647058823	335.1563232521435
ENSG00000159224	GIP	False	39.0	-109.2051282051282	49.12734863554029
ENSG00000159228	CBR1	False	89.0	-453.02247191011236	492.457081402129
ENSG00000159231	CBR3	False	28.0	-404.7142857142857	494.85790580607636
ENSG00000159251	ACTC1	False	566.0	-662.595406360424	172.54385599140463
ENSG00000159256		False	31.0	-561.3225806451613	730.7216224323148
ENSG00000159261	CLDN14	False	4.0	-59.25	9.175374651751284
ENSG00000159263	SIM2	False	12.0	-577.6666666666666	458.60446525906787
ENSG00000159267	HLCS	False	27.0	-344.14814814814815	545.2569019858779
ENSG00000159289		False	47.0	-178.25531914893617	97.65494356980373
ENSG00000159314	ARHGAP27	False	5.0	-646.8	766.9681610080044
ENSG00000159322	ADPGK	False	66.0	-327.22727272727275	481.1003736843577
ENSG00000159335		False	63.0	-322.93650793650795	412.5853013491789
ENSG00000159337	PLA2G4D	False	21.0	-282.76190476190476	417.2147904927337
ENSG00000159339	PADI4	False	28.0	-365.42857142857144	516.2187678945145
ENSG00000159346	ADIPOR1	False	35.0	-356.6	530.34572012711
ENSG00000159348	CYB5R1	False	110.0	-312.0090909090909	263.49043437716
ENSG00000159352	PSMD4	False	233.0	-466.6652360515021	392.58080761571375
ENSG00000159363		False	91.0	-226.1098901098901	193.58028975984206
ENSG00000159374		False	13.0	-112.46153846153847	93.51233187669823
ENSG00000159377	PSMB4	False	145.0	-371.8965517241379	400.61777680422233
ENSG00000159388	BTG2	False	18.0	-349.3888888888889	476.6455868169753
ENSG00000159399	HK2	False	82.0	-448.6707317073171	536.3779168004328
ENSG00000159403		False	10.0	-182.5	324.8320335188634
ENSG00000159423	ALDH4A1	False	74.0	-270.9189189189189	306.82831526356875
ENSG00000159433		False	14.0	-682.5	775.8954964610708
ENSG00000159450	TCHH	False	15.0	-480.53333333333336	561.4973869534529
ENSG00000159455	LCE2B	False	61.0	-143.70491803278688	309.7770400884753
ENSG00000159459	UBR1	False	128.0	-320.2109375	372.7290539961583
ENSG00000159461	AMFR	False	174.0	-338.5919540229885	289.4852152016053
ENSG00000159479	MED8	False	81.0	-251.50617283950618	388.8699717131263
ENSG00000159495		False	32.0	-152.125	116.31819236473717
ENSG00000159496	RGL4	False	6.0	-317.5	273.955440415651
ENSG00000159516	SPRR2G	False	4.0	-900.25	1052.1210422285071
ENSG00000159527		False	10.0	-102.6	89.16972580422124
ENSG00000159556	ISL2	False	24.0	-151.45833333333334	198.36308862930008
ENSG00000159579		False	61.0	-231.91803278688525	376.0150544196714
ENSG00000159588		False	9.0	-239.33333333333334	180.96469882886612
ENSG00000159592		False	70.0	-323.5285714285714	428.45692303656284
ENSG00000159593	NAE1	False	55.0	-415.7818181818182	555.8538621194044
ENSG00000159618		False	84.0	-170.42857142857142	107.96684739332912
ENSG00000159625		False	2.0	-88.5	33.5
ENSG00000159640	ACE	False	14.0	-382.57142857142856	289.10544647874326
ENSG00000159650	UROC1	False	1.0	-11.0	0.0
ENSG00000159658		False	6.0	-739.8333333333334	675.8992569573927
ENSG00000159674	SPON2	False	7.0	-771.8571428571429	899.6485708433089
ENSG00000159685	CHCHD6	False	73.0	-376.8767123287671	499.22814246074677
ENSG00000159692	CTBP1	False	198.0	-424.37373737373736	433.333113889422
ENSG00000159708		False	11.0	-247.1818181818182	293.3975950145648
ENSG00000159713		False	5.0	-180.0	81.68231142664855
ENSG00000159714		False	20.0	-192.0	118.57276247098235
ENSG00000159720	ATP6V0D1	False	131.0	-373.40458015267177	374.8169177226173
ENSG00000159723	AGRP	False	10.0	-131.0	88.23378037917225
ENSG00000159733	ZFYVE28	False	7.0	-519.5714285714286	364.79068641888216
ENSG00000159753		False	12.0	-263.4166666666667	273.7357175371083
ENSG00000159763		False	148.0	-327.61486486486484	266.2119284707522
ENSG00000159784	FAM131B	True	33.0	-162.93939393939394	161.25717073911537
ENSG00000159788	RGS12	False	20.0	-519.45	619.638884754661
ENSG00000159792		False	7.0	-414.0	409.43305749710606
ENSG00000159840	ZYX	False	259.0	-427.4131274131274	304.02741186211875
ENSG00000159842	ABR	False	24.0	-925.75	789.5131015379036
ENSG00000159871	LYPD5	False	11.0	-125.0909090909091	79.69310971180123
ENSG00000159873	CCDC117	False	16.0	-452.625	451.58344674600283
ENSG00000159882	ZNF230	False	8.0	-209.625	125.38434661073127
ENSG00000159884		False	60.0	-189.0	255.48000574082766
ENSG00000159899	NPR2	False	5.0	-513.6	532.7170355826817
ENSG00000159905	ZNF221	False	7.0	-817.0	890.3925298107893
ENSG00000159915	ZNF233	False	1.0	-90.0	0.0
ENSG00000159917	ZNF235	False	10.0	-262.9	305.31932464225054
ENSG00000159921	GNE	False	77.0	-309.57142857142856	457.60217590333383
ENSG00000159958	TNFRSF13C	False	11.0	-187.36363636363637	130.1357841412176
ENSG00000160007	ARHGAP35	False	65.0	-398.15384615384613	483.00193440508417
ENSG00000160013	PTGIR	False	63.0	-179.77777777777777	181.9715174332689
ENSG00000160014	CALM3	False	61.0	-431.3606557377049	529.3509800608414
ENSG00000160050	CCDC28B	False	20.0	-331.75	464.7465841724929
ENSG00000160051		False	12.0	-275.75	228.95127756795767
ENSG00000160055		False	13.0	-159.53846153846155	229.23002064926817
ENSG00000160058		False	18.0	-328.8888888888889	279.89757826924415
ENSG00000160062		False	80.0	-247.2375	274.40058508273995
ENSG00000160072	ATAD3B	False	135.0	-501.3925925925926	401.37914275834845
ENSG00000160075	SSU72	False	44.0	-321.6818181818182	444.65577967310196
ENSG00000160087	UBE2J2	False	36.0	-362.8611111111111	495.52778556346567
ENSG00000160094		False	24.0	-662.375	615.3749407542798
ENSG00000160097		False	112.0	-214.57142857142858	261.74758541271734
ENSG00000160111		False	5.0	-351.4	648.44941205926
ENSG00000160124	MIX23	False	30.0	-261.03333333333336	304.88637045445125
ENSG00000160131	VMA21	False	84.0	-223.4404761904762	231.32760480027108
ENSG00000160145	KALRN	False	23.0	-359.8695652173913	524.2944164881794
ENSG00000160161		False	26.0	-268.84615384615387	340.525915912848
ENSG00000160179		False	9.0	-503.1111111111111	645.6668291936544
ENSG00000160180	TFF3	False	4.0	-113.0	73.64441594581356
ENSG00000160181	TFF2	False	1.0	-10.0	0.0
ENSG00000160182	TFF1	False	19.0	-260.05263157894734	445.88144207604296
ENSG00000160183		False	29.0	-199.58620689655172	246.2659786156898
ENSG00000160185		False	99.0	-270.4040404040404	227.37962379467618
ENSG00000160188		False	7.0	-34.714285714285715	28.986274021209642
ENSG00000160190		False	3.0	-594.6666666666666	744.3531121420502
ENSG00000160191	PDE9A	False	45.0	-290.1111111111111	454.47352800170984
ENSG00000160193	WDR4	False	54.0	-289.55555555555554	395.7242149793056
ENSG00000160199	PKNOX1	False	29.0	-286.8965517241379	524.286269843804
ENSG00000160200	CBS	False	94.0	-367.968085106383	411.35183088042
ENSG00000160201	U2AF1	True	159.0	-421.314465408805	320.17858889136016
ENSG00000160202	CRYAA	False	68.0	-179.4558823529412	118.60555410855734
ENSG00000160207		False	293.0	-371.2150170648464	118.00597910930524
ENSG00000160208	RRP1B	False	200.0	-497.12	409.9842138424357
ENSG00000160209	PDXK	False	32.0	-701.71875	578.2803296399053
ENSG00000160211	G6PD	False	101.0	-447.7227722772277	494.34228969653554
ENSG00000160216	AGPAT3	False	75.0	-230.73333333333332	305.6582550641956
ENSG00000160218	TRAPPC10	False	66.0	-307.42424242424244	559.1413888683596
ENSG00000160219		False	7.0	-338.42857142857144	192.68246057242703
ENSG00000160221		False	319.0	-347.2163009404389	232.7300835128473
ENSG00000160223	ICOSLG	False	17.0	-243.7058823529412	606.4583555564401
ENSG00000160224	AIRE	False	81.0	-372.9753086419753	305.5699380578165
ENSG00000160226		False	38.0	-272.05263157894734	290.30682021181633
ENSG00000160255	ITGB2	False	46.0	-265.04347826086956	303.63221148088235
ENSG00000160256		False	70.0	-456.42857142857144	411.0035304481171
ENSG00000160271	RALGDS	True	24.0	-395.9166666666667	525.0455469660598
ENSG00000160282	FTCD	False	8.0	-182.25	164.25342462183247
ENSG00000160284		False	51.0	-231.7450980392157	243.26100266410816
ENSG00000160285	LSS	False	38.0	-363.92105263157896	439.3766746066132
ENSG00000160293	VAV2	False	74.0	-421.06756756756755	568.4371017780834
ENSG00000160294	MCM3AP	False	70.0	-434.35714285714283	517.9448408501288
ENSG00000160298		False	17.0	-189.2941176470588	129.67323852255458
ENSG00000160299	PCNT	False	160.0	-350.475	314.9994236105838
ENSG00000160305	DIP2A	False	67.0	-311.25373134328356	289.74339358796107
ENSG00000160310	PRMT2	False	64.0	-206.890625	257.75631158539915
ENSG00000160318		False	25.0	-174.32	167.83914203784528
ENSG00000160323	ADAMTS13	False	23.0	-81.65217391304348	36.714656113532804
ENSG00000160325		False	16.0	-125.5625	96.01950892266633
ENSG00000160326		False	4.0	-129.25	64.63116508310831
ENSG00000160336	ZNF761	False	6.0	-511.1666666666667	442.8413623660534
ENSG00000160339	FCN2	False	3.0	-15.333333333333334	11.897712198383164
ENSG00000160345		False	2.0	-651.5	425.5
ENSG00000160349	LCN1	False	84.0	-248.6904761904762	336.84647400878964
ENSG00000160360	GPSM1	False	49.0	-307.6734693877551	496.57695162780493
ENSG00000160392		False	18.0	-659.5555555555555	776.2042416087135
ENSG00000160396	HIPK4	False	27.0	-225.25925925925927	159.19394009325313
ENSG00000160401		False	2.0	-328.5	216.5
ENSG00000160404		False	14.0	-164.71428571428572	223.8486186726035
ENSG00000160408		False	93.0	-219.88172043010752	236.73249952747085
ENSG00000160410	SHKBP1	False	83.0	-432.7951807228916	520.7814507975941
ENSG00000160439	RDH13	False	64.0	-315.4375	512.837476539839
ENSG00000160445	ZER1	False	62.0	-170.79032258064515	134.9152825099316
ENSG00000160446		False	116.0	-187.64655172413794	53.391083833698104
ENSG00000160447	PKN3	False	110.0	-269.8727272727273	287.0759832610336
ENSG00000160460	SPTBN4	False	35.0	-410.22857142857146	457.8281078380079
ENSG00000160469	BRSK1	False	8.0	-374.125	334.33607250041086
ENSG00000160471	COX6B2	False	3.0	-101.33333333333333	77.59868269214083
ENSG00000160472		False	11.0	-101.63636363636364	59.78791718501586
ENSG00000160505	NLRP4	False	5.0	-267.6	332.4879546690376
ENSG00000160539		False	1.0	-36.0	0.0
ENSG00000160551	TAOK1	False	28.0	-466.17857142857144	624.4231082465196
ENSG00000160563	MED27	False	67.0	-205.13432835820896	396.6102224137149
ENSG00000160570	DEDD2	False	15.0	-142.8	161.67918851849794
ENSG00000160584	SIK3	False	31.0	-510.8709677419355	608.3542443153354
ENSG00000160588		False	5.0	-378.2	604.9910412559842
ENSG00000160593	JAML	False	2.0	-184.0	114.0
ENSG00000160606	TLCD1	False	17.0	-188.58823529411765	88.67326596492211
ENSG00000160633	SAFB	False	148.0	-516.3445945945946	447.7420033064082
ENSG00000160678	S100A1	False	24.0	-234.375	328.92524638332844
ENSG00000160679	CHTOP	False	128.0	-527.2421875	465.21214492177097
ENSG00000160685		False	50.0	-438.96	607.3192886777102
ENSG00000160688	FLAD1	False	95.0	-335.09473684210525	340.0746070987244
ENSG00000160691	SHC1	False	295.0	-457.1525423728813	287.1585880605457
ENSG00000160695	VPS11	False	64.0	-296.109375	377.85348173876787
ENSG00000160703	NLRX1	False	56.0	-309.67857142857144	408.7584034585211
ENSG00000160710	ADAR	False	125.0	-591.408	491.4851956427579
ENSG00000160712	IL6R	False	18.0	-182.94444444444446	371.60813772668024
ENSG00000160714	UBE2Q1	False	37.0	-362.3243243243243	383.67582417579536
ENSG00000160716	CHRNB2	False	93.0	-169.8279569892473	91.4446331877211
ENSG00000160741	CRTC2	False	44.0	-426.04545454545456	452.3507264856177
ENSG00000160746		False	23.0	-426.9130434782609	272.5346269253614
ENSG00000160752	FDPS	False	70.0	-379.7857142857143	458.2230864314625
ENSG00000160753	RUSC1	False	91.0	-241.45054945054946	259.89424153953934
ENSG00000160766		False	22.0	-230.0	247.00533671084185
ENSG00000160767		False	111.0	-223.23423423423424	168.95827913801227
ENSG00000160781		False	7.0	-254.0	374.79365751608674
ENSG00000160783	PMF1	False	84.0	-270.01190476190476	335.0823457446023
ENSG00000160785	SLC25A44	False	6.0	-586.1666666666666	587.1951454915895
ENSG00000160789	LMNA	True	910.0	-978.5274725274726	180.05191807171673
ENSG00000160796	NBEAL2	False	17.0	-348.2352941176471	292.7063433890827
ENSG00000160799	CCDC12	False	71.0	-310.50704225352115	362.0429074734307
ENSG00000160801	PTH1R	False	77.0	-183.7012987012987	152.57002351784394
ENSG00000160803	UBQLN4	False	215.0	-333.6418604651163	217.31868596822795
ENSG00000160808	MYL3	False	15.0	-313.93333333333334	277.4398353196999
ENSG00000160813	PPP1R35	False	8.0	-433.25	416.95915567355036
ENSG00000160818	GPATCH4	False	170.0	-373.6411764705882	355.3430745876996
ENSG00000160838		False	2.0	-484.5	236.5
ENSG00000160856		False	12.0	-188.41666666666666	279.45734866383856
ENSG00000160862		False	103.0	-307.2621359223301	380.8732674366436
ENSG00000160867	FGFR4	True	138.0	-250.34782608695653	215.7206544495535
ENSG00000160870		False	3.0	-128.0	131.4838393111488
ENSG00000160877	NACC1	False	66.0	-359.6060606060606	418.704780599174
ENSG00000160882	CYP11B1	False	2.0	-1422.5	171.5
ENSG00000160883	HK3	False	23.0	-196.04347826086956	327.5987044435908
ENSG00000160888		False	34.0	-268.4117647058824	367.6760976767026
ENSG00000160908	ZNF394	False	11.0	-167.1818181818182	127.1089855788175
ENSG00000160917	CPSF4	False	61.0	-463.0327868852459	546.2532880109053
ENSG00000160932	LY6E	False	7.0	-571.4285714285714	834.0734563647527
ENSG00000160948	VPS28	False	86.0	-299.90697674418607	375.9693093581336
ENSG00000160949	TONSL	False	77.0	-377.16883116883116	444.4657497095446
ENSG00000160951	PTGER1	False	2.0	-379.5	351.5
ENSG00000160953	PWWP3A	False	25.0	-264.52	351.82303733553323
ENSG00000160957	RECQL4	True	1261.0	-1264.2196669310072	120.73312319281828
ENSG00000160959		False	9.0	-272.3333333333333	233.6440787941256
ENSG00000160961	ZNF333	False	19.0	-293.42105263157896	322.30311261123734
ENSG00000160963	COL26A1	False	4.0	-481.75	674.8152988040505
ENSG00000160972	PPP1R16A	False	48.0	-204.95833333333334	245.3044841223975
ENSG00000160973	FOXH1	False	90.0	-183.51111111111112	116.85644036304112
ENSG00000160991	ORAI2	False	6.0	-565.1666666666666	939.0760382181816
ENSG00000160993		False	24.0	-201.45833333333334	245.34516148456828
ENSG00000160994		False	4.0	-256.5	276.18879412459876
ENSG00000160999	SH2B2	False	37.0	-314.3783783783784	459.92386863252807
ENSG00000161010		False	9.0	-268.6666666666667	336.883758389547
ENSG00000161011	SQSTM1	False	614.0	-737.6514657980456	223.53694217599786
ENSG00000161013	MGAT4B	False	20.0	-255.55	323.0201967369843
ENSG00000161016	RPL8	False	359.0	-444.39275766016715	329.59517509538233
ENSG00000161021	MAML1	False	34.0	-529.5588235294117	644.1519820287423
ENSG00000161031		False	1.0	-211.0	0.0
ENSG00000161036	LRWD1	False	84.0	-462.26190476190476	524.6340701826101
ENSG00000161040	FBXL13	False	36.0	-119.16666666666667	151.53813234811744
ENSG00000161048		False	3.0	-505.6666666666667	376.15008824788134
ENSG00000161055		False	14.0	-169.21428571428572	97.14729506669504
ENSG00000161057	PSMC2	False	236.0	-461.85593220338984	376.72127617435694
ENSG00000161082	CELF5	False	30.0	-132.33333333333334	79.42054030427029
ENSG00000161091		False	25.0	-211.4	292.3882350574318
ENSG00000161133		False	1.0	-40.0	0.0
ENSG00000161179		False	4.0	-365.25	427.258923253804
ENSG00000161180	CCDC116	False	33.0	-191.5151515151515	133.1301758048322
ENSG00000161202	DVL3	False	219.0	-375.1917808219178	259.97729041325636
ENSG00000161203	AP2M1	False	301.0	-488.6843853820598	325.9316776978694
ENSG00000161204	ABCF3	False	94.0	-391.29787234042556	440.5962794723019
ENSG00000161243	FBXO27	False	15.0	-387.4	448.64028649539114
ENSG00000161249	DMKN	False	18.0	-548.3333333333334	684.5953387058502
ENSG00000161265	U2AF1L4	False	7.0	-713.1428571428571	540.4771512473105
ENSG00000161267	BDH1	False	48.0	-398.5625	539.212423596134
ENSG00000161270	NPHS1	False	17.0	-208.7058823529412	174.95941200104343
ENSG00000161277		False	26.0	-252.3846153846154	359.26581940686043
ENSG00000161281	COX7A1	False	7.0	-129.42857142857142	89.05994312477274
ENSG00000161298	ZNF382	False	7.0	-259.0	349.15121570541817
ENSG00000161328		False	9.0	-407.77777777777777	412.8865267244952
ENSG00000161381	PLXDC1	False	3.0	-173.0	155.64061166674975
ENSG00000161395		False	6.0	-245.0	235.47611343828487
ENSG00000161405	IKZF3	False	178.0	-323.5730337078652	219.68511109509453
ENSG00000161509	GRIN2C	False	12.0	-206.83333333333334	242.0946210793531
ENSG00000161513	FDXR	False	50.0	-313.74	454.99225531870326
ENSG00000161526	SAP30BP	False	76.0	-544.171052631579	482.4026868912989
ENSG00000161533	ACOX1	False	81.0	-219.1358024691358	180.3211643108765
ENSG00000161544		False	8.0	-59.75	81.77063959637347
ENSG00000161547	SRSF2	True	172.0	-507.9244186046512	380.33432368881034
ENSG00000161551	ZNF577	False	4.0	-167.25	241.39115041774005
ENSG00000161558		False	27.0	-286.55555555555554	417.4021360868635
ENSG00000161594	KLHL10	False	39.0	-223.05128205128204	284.26007852307737
ENSG00000161609	KASH5	False	106.0	-229.69811320754718	225.7979214191192
ENSG00000161610	HCRT	False	1.0	-117.0	0.0
ENSG00000161618	ALDH16A1	False	44.0	-385.70454545454544	508.52856268871267
ENSG00000161634		False	130.0	-480.39230769230767	406.57149047111665
ENSG00000161638	ITGA5	False	82.0	-355.8414634146341	374.3214501426318
ENSG00000161640	SIGLEC11	False	3.0	-200.33333333333334	16.336734339790464
ENSG00000161642	ZNF385A	False	13.0	-745.7692307692307	889.834570091642
ENSG00000161647	MPP3	False	30.0	-315.9	519.0110692461193
ENSG00000161649		False	5.0	-198.2	132.34863051803745
ENSG00000161652	IZUMO2	False	1.0	-904.0	0.0
ENSG00000161653	NAGS	False	7.0	-333.0	300.4510894352975
ENSG00000161654	LSM12	False	113.0	-428.49557522123894	493.15538350636126
ENSG00000161664	ASB16	False	17.0	-332.29411764705884	311.3713056230422
ENSG00000161671	EMC10	False	31.0	-229.16129032258064	242.1235484109492
ENSG00000161677	JOSD2	False	31.0	-263.0	345.4421197024418
ENSG00000161681	SHANK1	False	19.0	-355.2631578947368	490.79675738915785
ENSG00000161682		False	65.0	-301.38461538461536	288.1243157072571
ENSG00000161692	DBF4B	False	31.0	-334.4516129032258	308.38735996749466
ENSG00000161791	FMNL3	False	22.0	-352.3181818181818	520.4485291434719
ENSG00000161800	RACGAP1	False	137.0	-439.4160583941606	377.3833196646429
ENSG00000161813	LARP4	False	116.0	-494.6034482758621	468.5910627893371
ENSG00000161835	TAMALIN	False	11.0	-162.9090909090909	147.79374728159914
ENSG00000161847		False	117.0	-450.96581196581195	414.92472660195637
ENSG00000161849	KRT84	False	10.0	-480.1	329.56196685904155
ENSG00000161850	KRT82	False	27.0	-231.77777777777777	187.25291538715132
ENSG00000161860	SYCE2	False	18.0	-200.83333333333334	230.6994798433668
ENSG00000161896	IP6K3	False	26.0	-239.80769230769232	167.43839722090428
ENSG00000161904	LEMD2	False	70.0	-312.9428571428571	331.0486751311995
ENSG00000161905	ALOX15	False	8.0	-183.0	100.97153064106733
ENSG00000161911		False	7.0	-394.42857142857144	496.59177173519697
ENSG00000161914	ZNF653	False	48.0	-208.41666666666666	163.701561962276
ENSG00000161920	MED11	False	53.0	-167.24528301886792	333.70498244398266
ENSG00000161921	CXCL16	False	75.0	-257.61333333333334	319.1961943521396
ENSG00000161929		False	4.0	-358.0	260.1682148149539
ENSG00000161940	BCL6B	False	26.0	-209.46153846153845	150.51098369560194
ENSG00000161944	ASGR2	False	76.0	-188.3684210526316	158.7304768024338
ENSG00000161955	TNFSF13	False	28.0	-197.32142857142858	240.38422422260166
ENSG00000161956	SENP3	False	254.0	-476.5787401574803	333.94767097495065
ENSG00000161958		False	153.0	-360.63398692810455	203.24802941054017
ENSG00000161960	EIF4A1	False	192.0	-541.265625	418.4886339376806
ENSG00000161970	RPL26	False	261.0	-403.91570881226056	296.25645244500953
ENSG00000161973		False	8.0	-346.25	359.9023305009291
ENSG00000161981	SNRNP25	False	23.0	-374.7826086956522	347.7967868093865
ENSG00000161992		False	74.0	-221.24324324324326	261.01811114602395
ENSG00000161996		False	31.0	-317.93548387096774	294.08446619470385
ENSG00000161999		False	26.0	-222.42307692307693	298.11099805234176
ENSG00000162004	CCDC78	False	4.0	-129.0	50.502475186865844
ENSG00000162032	SPSB3	False	32.0	-254.59375	415.9600235731043
ENSG00000162039		False	3.0	-163.66666666666666	95.77171932372427
ENSG00000162040	HS3ST6	False	3.0	-43.0	20.54263858417414
ENSG00000162062	TEDC2	False	17.0	-250.35294117647058	301.90414161889794
ENSG00000162063	CCNF	False	25.0	-299.0	440.262648881324
ENSG00000162065		False	23.0	-311.95652173913044	520.9306453263001
ENSG00000162066	AMDHD2	False	4.0	-144.75	116.34297357382611
ENSG00000162068	NTN3	False	4.0	-1569.75	679.3671227694199
ENSG00000162069		False	8.0	-248.0	317.6318623815942
ENSG00000162073		False	8.0	-393.5	667.537639388222
ENSG00000162076		False	43.0	-369.1860465116279	435.27319706635967
ENSG00000162078	ZG16B	False	116.0	-229.10344827586206	191.14394193861736
ENSG00000162086	ZNF75A	False	7.0	-397.42857142857144	681.9750429331513
ENSG00000162104	ADCY9	False	114.0	-349.859649122807	278.69060620308284
ENSG00000162105	SHANK2	False	26.0	-507.65384615384613	708.7976787548644
ENSG00000162129		False	156.0	-391.89102564102564	437.16041140990376
ENSG00000162144	CYB561A3	False	21.0	-188.0	322.66642070041786
ENSG00000162148		False	71.0	-265.1267605633803	289.60818259282195
ENSG00000162174	ASRGL1	False	15.0	-331.6	655.9781297167358
ENSG00000162188	GNG3	False	18.0	-172.66666666666666	269.312499194193
ENSG00000162191	UBXN1	False	159.0	-391.97484276729557	337.81143468634906
ENSG00000162194		False	12.0	-209.25	225.90858217429457
ENSG00000162222	TTC9C	False	112.0	-266.2232142857143	190.74111614874326
ENSG00000162227	TAF6L	False	87.0	-330.5632183908046	443.1454887103722
ENSG00000162231	NXF1	False	1165.0	-1224.2557939914163	123.66365075450346
ENSG00000162236	STX5	False	174.0	-369.7413793103448	282.3403359409472
ENSG00000162244	RPL29	False	143.0	-510.6923076923077	374.4225060246132
ENSG00000162267	ITIH3	False	15.0	-338.46666666666664	447.3505510844438
ENSG00000162298	SYVN1	False	260.0	-382.7230769230769	209.27164956966692
ENSG00000162300		False	403.0	-489.151364764268	157.82379978486907
ENSG00000162302	RPS6KA4	False	50.0	-364.64	494.8748835816989
ENSG00000162337	LRP5	False	79.0	-248.0379746835443	418.4740042449584
