idx	rho	beta	gamma	method	metric	perf
12	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09725551829746557
12	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
12	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
12	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09558225811258482
12	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
12	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08466659033940094
12	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
12	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
12	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08922275631754724
12	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09721686923076228
12	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
12	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10093199441959366
12	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
12	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
12	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09934942427201048
12	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
12	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08696150901078815
12	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
12	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
12	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09259169073792575
12	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
12	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10187580170588938
12	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
12	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
12	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10532717581310168
12	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
12	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
12	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10345702436086698
12	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
12	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
12	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09081334110088926
12	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
12	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09599306117955198
12	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
12	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10650739031203796
12	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
12	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
12	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10902815793904277
12	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
12	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
12	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10601548030404989
12	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
12	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
12	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09291198111823375
12	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
12	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
12	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0916261406105276
12	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
12	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10455101754428922
12	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
12	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
12	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10735092145923994
12	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
12	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
12	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10357553829094751
12	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
12	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
12	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08988487629915023
13	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
13	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
13	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09476033451939994
13	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
13	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
13	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1048621911105439
13	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
13	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10919579266902034
13	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
13	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
13	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1078785967139986
13	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
13	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
13	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09423349247926721
13	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
13	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
13	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09742986399264403
13	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
13	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1084685576382014
13	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
13	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
13	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11359677903395277
13	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
13	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
13	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11172128898432435
13	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
13	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09729557210012076
13	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
13	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
13	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10113897525098885
13	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
13	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11377425847381853
13	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
13	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
13	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11898684857539751
13	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
13	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.265
13	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11698308843757467
13	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
13	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
13	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1010222576055072
13	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
13	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
13	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10505896546521315
13	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
13	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
13	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11951834511343289
13	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
13	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.275
13	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12410125497474278
13	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
13	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.285
13	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11995696816432339
13	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
13	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
13	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10271346882710039
13	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
13	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
13	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10387255358819325
13	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
13	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
13	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12114873391954223
13	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.27
13	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12533053647928633
13	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
13	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
13	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12012353007198456
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10094939061905861
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08420450828294529
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09116320380048937
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09351305381559509
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.08991739121284624
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07750426672772338
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08675955938940315
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09461532334289859
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09727949856632417
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09393582983426371
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07960547259572455
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08994822876118141
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09881730410281543
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10224691586746923
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09836928034653816
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08235123244630185
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09297047045287393
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10335147998570354
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10582280296696778
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1011051322542148
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08345438625510031
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0906616623663637
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1040656525850547
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10671097099128639
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10096898301660631
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08189917938870553
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08182202587902898
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.08729020374988289
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.08932479829041896
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.08577392581392804
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07396412127819042
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08440737187257383
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.0908442423960655
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09267246574695664
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.08943456420030707
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07643025876079274
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08778708394081908
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09527920699441488
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09763017931528584
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09380854176072954
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07953094073748379
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09165675143405896
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10016187317475425
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10218099717309397
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09696216950274646
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08170979453878496
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0891775926874677
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10107474245906861
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10246653459149485
15	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
