idx	rho	beta	gamma	method	metric	perf
26	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0926944217037082
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
26	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11031495860782409
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11712813076675735
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11488335044598265
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
26	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10145945053386325
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
26	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09797851592157586
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11789328844540736
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12344301842498356
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
26	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1198886174792882
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
26	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10341240895717863
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
26	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09229974316305338
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11588445156102421
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
26	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12052449042968705
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
26	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11555062765340904
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
26	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09915014704949832
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
27	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09635134444835518
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10797050130512695
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11072944922734315
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
27	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10633110320245472
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
27	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09184861690421289
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
27	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09498328164271717
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
27	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10824907379823437
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11204381762439389
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
27	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1073221671169909
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
27	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09231246280453076
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
27	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09501107033635353
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
27	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1114527275461227
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
27	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11385359587267287
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
27	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10876446292722154
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
27	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09081946471909161
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10109349219744913
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
27	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11691091818071919
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11768025686386381
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
27	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10965215972101042
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
27	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09001152173648513
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
27	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09661487784445887
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
27	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1134000947242563
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
27	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11256011568937649
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
27	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10391736037083396
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.15
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
27	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08701133288577974
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
28	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09944208480769585
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11114951337996432
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11235062905314908
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
28	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10816339253380328
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
28	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09691636676516242
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
28	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09794683597716303
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11130951985286788
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11364136805682098
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
28	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10961106449238034
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09746390659032075
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0974816251514325
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
28	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11265621866001067
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
28	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1161558605911618
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
28	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11184346397449521
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
28	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09759068733600768
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
28	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.1036335970244803
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
28	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12194742495235464
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12379202172536788
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
28	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11627389620955486
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
28	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09925559603950831
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
28	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10113248430514223
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
28	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12271713162239897
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
28	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11901393961558765
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
28	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11045202306521747
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
28	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09524124483602553
29	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
29	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
29	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0993884171789825
29	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
29	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
29	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11166395725203136
29	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
29	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
29	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1139062637816837
29	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
29	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
29	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10969465362575467
29	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
29	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
29	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09596833316607645
29	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
29	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
29	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09847897744917959
29	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
29	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
29	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1128308958017258
29	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
29	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
29	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1156971660694707
29	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
29	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
29	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11135356542691116
29	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
29	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
29	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0966467988318545
29	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
29	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
29	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09834747147112322
29	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
29	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
29	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11527505536494241
29	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
29	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
29	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11865679766654455
29	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
29	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
29	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11413930026256462
29	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
29	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
29	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0970579953943976
29	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
29	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
29	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10402750394950716
29	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
29	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
29	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12223469601734963
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12447751239497677
29	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
29	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
29	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11684424090899492
29	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
29	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
29	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09721309272016362
29	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
29	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
29	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10078344831433371
29	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
29	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.265
29	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12035499740455592
29	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
29	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.285
29	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12095236730335987
29	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
29	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
29	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11266356509010314
29	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
29	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
29	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09229795507350963
0	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
0	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
0	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08780761400623362
0	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
0	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
0	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08722236886046261
0	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
0	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
0	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08668583406943799
0	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
0	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.155
0	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08620802149893489
1	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
1	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
1	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09148982944039016
1	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
1	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
1	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09161180913033516
1	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
1	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
1	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09054280571502604
1	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
1	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
1	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09058786711443792
2	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
