id	name	prior	degree	curv_mean	curv_std
ENSP00000216068	DNAL4	False	45.0	-84.35555555555555	108.10101357435308
ENSP00000216071	C22orf31	False	1.0	-233.0	0.0
ENSP00000216075	MIOX	False	7.0	-29.285714285714285	35.611853105850216
ENSP00000216101	RASL10A	False	2.0	-104.0	101.0
ENSP00000216106	HMGXB4	False	11.0	-64.63636363636364	89.820298097998
ENSP00000216115	BIK	False	7.0	-40.857142857142854	28.037875257936218
ENSP00000216117	HMOX1	False	21.0	-92.23809523809524	102.39415197303332
ENSP00000216122	MCM5	False	56.0	-141.83928571428572	310.051422969165
ENSP00000216124	ARSA	False	103.0	-0.5339805825242718	81.99784694473652
ENSP00000216127	RASD2	False	1.0	-358.0	0.0
ENSP00000216129	TTLL12	False	22.0	-93.04545454545455	131.07613237862506
ENSP00000216133	CBX7	False	50.0	-129.12	125.70594894435187
ENSP00000216139	ACR	False	2.0	-5.5	0.5
ENSP00000216160	TAB1	False	88.0	-150.17045454545453	238.55713159777267
ENSP00000216180	PNPLA3	False	21.0	-22.761904761904763	35.15530815694804
ENSP00000216181	MYH9	True	81.0	-112.65432098765432	107.62683135263288
ENSP00000216185	TXN2	False	9.0	-30.88888888888889	20.45289680349268
ENSP00000216190	EIF3D	False	115.0	-13.365217391304348	160.66807969739475
ENSP00000216218	ST13	False	18.0	-103.16666666666667	119.14195547982061
ENSP00000216223	IL2RB	False	87.0	-154.4712643678161	113.26439814393188
ENSP00000216225	RBX1	False	548.0	-242.4434306569343	250.9524020880813
ENSP00000216237	L3MBTL2	False	18.0	-79.88888888888889	66.05880283579748
ENSP00000216252	PHF5A	False	192.0	85.97395833333333	99.78176368203893
ENSP00000216254	ACO2	False	65.0	-43.90769230769231	36.38246537801209
ENSP00000216259	PMM1	False	8.0	-21.625	18.887413136795626
ENSP00000216264	CERK	False	23.0	0.30434782608695654	20.545675060827378
ENSP00000216267	BRD1	False	24.0	-142.33333333333334	159.53987658959193
ENSP00000216271	HDAC10	False	75.0	-114.56	126.55920775141833
ENSP00000216274	RIPK3	False	45.0	-100.42222222222222	75.91354406717885
ENSP00000216277	PAPOLA	False	193.0	78.14507772020725	108.89686944652279
ENSP00000216286	NID2	False	12.0	-73.16666666666667	48.779834175837685
ENSP00000216294	SNAPC1	False	87.0	-50.50574712643678	136.16030727534132
ENSP00000216297	SUPT16H	False	107.0	-143.45794392523365	138.56030640721175
ENSP00000216330	FKBP3	False	6.0	-156.5	100.0229140414002
ENSP00000216336	CTSG	False	106.0	-24.849056603773583	114.47623074145297
ENSP00000216338	GZMH	False	5.0	-159.0	132.9240384580607
ENSP00000216341	GZMB	False	33.0	-93.12121212121212	87.35186857752562
ENSP00000216366	AP4S1	False	28.0	-71.07142857142857	126.37611906285046
ENSP00000216367	POLE2	False	138.0	-141.14492753623188	199.03042337992414
ENSP00000216373	SOS2	False	57.0	-155.859649122807	99.26085403489401
ENSP00000216392	PYGL	False	26.0	-33.03846153846154	33.27563299892716
ENSP00000216410	GNPNAT1	False	14.0	-50.142857142857146	99.87481960853164
ENSP00000216416	CNIH1	False	62.0	-10.548387096774194	60.23600825873947
ENSP00000216442	ATP6V1D	False	144.0	-59.923611111111114	91.2424334656724
ENSP00000216452	PIGH	False	9.0	2.2222222222222223	13.97440340827772
ENSP00000216455	PSMA3	False	217.0	-138.44239631336404	202.50784282421654
ENSP00000216465	GSTZ1	False	3.0	-66.0	81.54753215150045
ENSP00000216479	AHSA1	False	16.0	-112.625	125.21275643879102
ENSP00000216484	SPTLC2	False	18.0	-17.77777777777778	28.0466982718219
ENSP00000216487	RIN3	False	10.0	-135.0	65.07841424005352
ENSP00000216492	CHGA	False	1.0	-104.0	0.0
ENSP00000216513	SIX4	False	4.0	-17.75	0.82915619758885
ENSP00000216540	SLC10A1	False	1.0	-182.0	0.0
ENSP00000216554	EIF5	False	115.0	-14.382608695652173	157.00637387276026
ENSP00000216605		False	29.0	-31.79310344827586	44.21606769142578
ENSP00000216629	BDKRB1	False	344.0	56.43023255813954	107.90960802726084
ENSP00000216639	VRK1	False	8.0	-123.75	219.33464728583124
ENSP00000216714	APEX1	False	50.0	-116.1	92.96477827650642
ENSP00000216727	PABPN1	False	194.0	75.98453608247422	110.30339961693304
ENSP00000216756	CINP	False	5.0	-33.4	42.017139360027834
ENSP00000216780	PCK2	False	33.0	-51.15151515151515	24.001415630120036
ENSP00000216797	NFKBIA	False	165.0	-248.35757575757575	187.1220619781952
ENSP00000216802	PSME2	False	199.0	-109.20603015075378	203.77523030596814
ENSP00000216807	BRMS1L	False	15.0	-122.0	102.07578883685723
ENSP00000216832	PNN	False	22.0	-134.6818181818182	146.90144697710414
ENSP00000216862	CYP24A1	False	4.0	-25.0	27.440845468024488
ENSP00000216911	AURKA	False	216.0	-229.375	165.5784001529856
ENSP00000216951		False	37.0	-10.35135135135135	16.654219847065487
ENSP00000216962	PYGB	False	113.0	-23.053097345132745	87.41649271373826
ENSP00000216968	PROCR	False	10.0	-123.7	86.17778135923436
ENSP00000217026	MYBL2	False	28.0	-146.17857142857142	140.7738950971249
ENSP00000217086	SALL4	True	66.0	-158.46969696969697	172.53907942901282
ENSP00000217109	CSTF1	False	199.0	59.1356783919598	131.91575156504982
ENSP00000217121	TPD52L2	False	7.0	-19.714285714285715	16.455257828550778
ENSP00000217131	CTSZ	False	144.0	-106.92361111111111	91.61976677954193
ENSP00000217133	TUBB1	False	43.0	-58.2093023255814	104.45129234052719
ENSP00000217169	BIRC7	False	8.0	-87.75	120.79709226632899
ENSP00000217173	UBOX5	False	255.0	200.4313725490196	126.7575507132494
ENSP00000217182	EEF1A2	False	22.0	-123.22727272727273	126.65519829915529
ENSP00000217188	SRMS	False	1.0	-49.0	0.0
ENSP00000217233	TRIB3	False	24.0	-119.04166666666667	92.27020066389557
ENSP00000217244	CSNK2A1	False	98.0	-139.9795918367347	101.86555561249133
ENSP00000217260	RSPO4	False	12.0	-401.1666666666667	584.2601922279339
ENSP00000217270	PROKR2	False	158.0	60.75316455696203	144.7247796926089
ENSP00000217289	FERMT1	False	5.0	-137.6	214.70966443083088
ENSP00000217372	CDK5RAP1	False	4.0	-95.75	37.37897136091361
ENSP00000217381	SNTA1	False	22.0	-16.954545454545453	37.24059035847759
ENSP00000217386	OXT	False	158.0	59.335443037974684	145.1810136294502
ENSP00000217402	CHMP4B	False	47.0	-120.44680851063829	336.0388027563179
ENSP00000217407	LBP	False	8.0	-142.125	74.66163254979092
ENSP00000217420	SLC32A1	False	17.0	-89.3529411764706	111.31298807811643
ENSP00000217423	CST4	False	2.0	-1.0	1.0
ENSP00000217426	AHCY	False	14.0	-31.142857142857142	38.108598847536356
ENSP00000217446	PIGU	False	8.0	-10.375	44.508250639628606
ENSP00000217455	ACOT8	False	51.0	-80.80392156862744	323.56106915823074
ENSP00000217515	TXNL1	False	14.0	-129.92857142857142	87.8061698822341
ENSP00000217652	MYL12A	False	57.0	-73.05263157894737	85.65094832642043
ENSP00000217740	RNF125	False	14.0	-159.21428571428572	148.52858242075283
ENSP00000217901	IDH3G	False	78.0	-66.87179487179488	47.0894835486757
ENSP00000217958	PSMD10	False	202.0	-111.95049504950495	202.75869070935224
ENSP00000217961	STS	False	33.0	-31.454545454545453	30.8457461426437
ENSP00000217964		False	110.0	-159.3	122.42842435851689
ENSP00000217971	PGRMC1	False	95.0	13.210526315789474	74.95527013343107
ENSP00000218004	NXT2	False	7.0	-28.285714285714285	32.52126462887359
ENSP00000218006	GUCY2F	False	20.0	-34.95	19.832990193110064
ENSP00000218008	ATP1B4	False	17.0	-77.88235294117646	91.43939320532364
ENSP00000218075	GLRA2	False	3.0	-0.3333333333333333	0.4714045207910317
ENSP00000218089	STAG2	True	170.0	-96.78823529411764	135.4871032818598
ENSP00000218099	F9	False	16.0	-83.5625	148.37156430310358
ENSP00000218104	ABCD1	False	6.0	-34.666666666666664	51.20112845978647
