id	prior	degree	curv_mean	curv_std
Q8N3T6	False	2.0	-437.0	187.0
Q8N3U4	True	165.0	-470.4060606060606	509.88674793609295
Q8N3V7	False	179.0	-359.8100558659218	350.09482787129474
Q8N3X1	False	30.0	-698.4	559.4222376702593
Q8N3X6	False	5.0	-277.8	211.30205867430635
Q8N3Y1	False	135.0	-327.77037037037036	301.1795315641423
Q8N3Y3	False	18.0	-86.72222222222223	58.60489698495582
Q8N3Y7	False	14.0	-86.42857142857143	44.773580037648934
Q8N3Z0	False	33.0	-230.06060606060606	159.4792547340932
Q8N3Z3	False	12.0	-459.75	730.5614422027304
Q8N3Z6	False	39.0	-329.4102564102564	430.9333173443081
Q8N412	False	3.0	-59.666666666666664	45.065384597148274
Q8N414	False	3.0	-1044.3333333333333	1240.769205864742
Q8N423	False	19.0	-296.57894736842104	599.2165337285253
Q8N427	False	8.0	-444.875	869.4953187769328
Q8N428	False	10.0	-123.2	84.93150181175415
Q8N431	False	8.0	-710.375	760.5118239547627
Q8N434	False	3.0	-134.0	85.95735376724127
Q8N436	False	1.0	-133.0	0.0
Q8N441	False	29.0	-305.7586206896552	434.5214295872084
Q8N442	False	68.0	-404.1029411764706	492.6969041947738
Q8N443	False	44.0	-193.79545454545453	156.77743047585506
Q8N446	False	10.0	-296.4	252.8660514976259
Q8N448	False	113.0	-335.24778761061947	378.2178173518032
Q8N456	False	6.0	-266.8333333333333	208.9803951464241
Q8N461	False	12.0	-254.33333333333334	177.03499340212062
Q8N465	False	14.0	-168.21428571428572	309.70174098210515
Q8N468	False	14.0	-107.57142857142857	110.90324888047644
Q8N474	False	11.0	-416.27272727272725	770.9562056786237
Q8N475	False	2.0	-67.0	3.0
Q8N485	False	6.0	-83.33333333333333	65.04528337157807
Q8N488	False	123.0	-399.0081300813008	400.34045462418425
Q8N490	False	115.0	-335.1304347826087	493.23638431573
Q8N4A0	False	12.0	-300.75	573.1974826939374
Q8N4B1	False	21.0	-275.57142857142856	332.52133070548973
Q8N4B4	False	2.0	-815.5	117.5
Q8N4C0	False	2.0	-273.0	8.0
Q8N4C6	True	319.0	-422.2445141065831	233.73084839586008
Q8N4C7	False	35.0	-194.17142857142858	158.0812604262731
Q8N4C8	False	42.0	-612.9285714285714	717.7534857641101
Q8N4E4	False	6.0	-165.66666666666666	223.09763682198778
Q8N4E7	False	1.0	-400.0	0.0
Q8N4F0	False	3.0	-165.33333333333334	118.13645594067151
Q8N4F4	False	1.0	-742.0	0.0
Q8N4F7	False	2.0	-280.5	0.5
Q8N4G2	False	8.0	-105.75	130.3387413626509
Q8N4H0	False	3.0	-82.66666666666667	27.956315128349008
Q8N4H5	False	104.0	-230.2403846153846	277.14455736451896
Q8N4J0	False	44.0	-223.86363636363637	422.1777195204694
Q8N4K4	False	1.0	-513.0	0.0
Q8N4L2	False	14.0	-109.71428571428571	96.05238791664576
Q8N4L4	False	2.0	-37.5	28.5
Q8N4L5	False	2.0	-258.0	44.0
Q8N4L8	False	36.0	-181.44444444444446	157.24175379269485
Q8N4M1	False	3.0	-104.66666666666667	90.90043393124637
Q8N4N3	False	36.0	-427.22222222222223	530.3185159836131
Q8N4N8	False	45.0	-142.0222222222222	137.20454946925676
Q8N4P2	False	48.0	-114.04166666666667	150.29317992029965
Q8N4P3	False	17.0	-255.47058823529412	626.1552257883079
Q8N4P6	False	2.0	-420.0	311.0
Q8N4Q0	False	18.0	-634.3888888888889	926.5792607992097
Q8N4Q1	False	79.0	-223.55696202531647	162.84836053052413
Q8N4S0	False	17.0	-141.23529411764707	121.70191617794718
Q8N4S7	False	6.0	-517.0	762.8909926501077
Q8N4S9	False	25.0	-544.52	656.7715657669721
Q8N4T0	False	12.0	-197.08333333333334	256.5048597113816
Q8N4T4	False	38.0	-208.07894736842104	111.65816763180366
Q8N4T8	False	9.0	-646.3333333333334	799.800252840948
Q8N4U5	False	18.0	-545.6666666666666	803.326763458612
Q8N4V1	False	316.0	-443.86708860759495	254.18172519512365
Q8N4V2	False	8.0	-147.5	131.0333926905657
Q8N4W5	False	1.0	-277.0	0.0
Q8N4W6	False	1.0	-697.0	0.0
Q8N4W9	False	3.0	-1389.6666666666667	1128.9228888143286
Q8N4X5	False	12.0	-513.8333333333334	707.0143602187692
Q8N4Y2	False	21.0	-275.6190476190476	573.1588723648283
Q8N4Z0	False	1.0	-423.0	0.0
Q8N511	False	55.0	-366.96363636363634	577.4363707925311
Q8N531	False	22.0	-591.0454545454545	666.8838305045563
Q8N535	False	1.0	-8.0	0.0
Q8N539	False	2.0	-561.0	477.0
Q8N543	False	36.0	-191.33333333333334	362.0856252324856
Q8N554	False	16.0	-480.5625	674.9879599620648
Q8N556	False	47.0	-636.0425531914893	701.2307708122247
Q8N565	False	11.0	-353.45454545454544	611.7064601493348
Q8N567	False	21.0	-424.5238095238095	676.6821451934303
Q8N568	False	9.0	-675.1111111111111	490.77839408307847
Q8N573	False	11.0	-175.63636363636363	109.77851481072965
Q8N584	False	6.0	-660.0	480.86484587667667
Q8N587	False	5.0	-855.2	691.4409302319324
Q8N594	False	23.0	-490.7826086956522	531.0657829162965
Q8N5A5	False	152.0	-349.9736842105263	352.844399643966
Q8N5B1	False	1.0	-141.0	0.0
Q8N5B7	False	9.0	-191.55555555555554	268.6203893606122
Q8N5C1	False	1.0	-175.0	0.0
Q8N5C6	False	47.0	-625.4255319148937	701.8014432381142
Q8N5C7	False	4.0	-821.5	1109.8798358380966
Q8N5C8	False	44.0	-360.0	418.9627885407225
Q8N5D0	False	41.0	-323.4878048780488	278.2468742358316
Q8N5D4	False	7.0	-100.42857142857143	46.6073481112065
Q8N5F7	False	85.0	-372.98823529411766	452.3155716224901
Q8N5G0	False	9.0	-224.0	136.3231455036158
Q8N5G2	False	76.0	-332.30263157894734	459.68742296823837
Q8N5H3	False	1.0	-1165.0	0.0
Q8N5H7	False	173.0	-305.2369942196532	174.24319068038133
Q8N5I2	False	44.0	-355.8636363636364	566.0793226984862
Q8N5I3	False	10.0	-69.2	104.00365378197056
Q8N5I4	False	22.0	-329.1818181818182	631.0240332812313
Q8N5I9	False	13.0	-376.6923076923077	568.5862879668357
Q8N5J2	False	16.0	-240.0	360.16471926050724
Q8N5J4	False	8.0	-398.75	885.8924525584356
Q8N5K1	False	119.0	-290.5378151260504	335.80128152056926
Q8N5L8	False	34.0	-412.1470588235294	653.5513451341399
Q8N5M1	False	96.0	-271.3645833333333	300.92147092277474
Q8N5M4	False	59.0	-274.3220338983051	219.92922133237153
Q8N5M9	False	138.0	-242.5	278.22856441776605
Q8N5N7	False	188.0	-258.18617021276594	291.3810885162371
Q8N5P1	False	26.0	-445.65384615384613	474.3700229136041
Q8N5Q1	False	7.0	-348.57142857142856	168.50591947453714
Q8N5Q5	False	2.0	-148.5	1.5
Q8N5R6	False	168.0	-303.3511904761905	218.2930026331187
Q8N5S1	False	84.0	-190.4404761904762	143.77159060968864
Q8N5S3	False	3.0	-314.3333333333333	345.6176435825514
Q8N5S9	False	46.0	-397.2608695652174	438.1691868387096
Q8N5T2	False	10.0	-311.9	498.0685595377407
Q8N5U0	False	2.0	-82.5	28.5
Q8N5U6	False	65.0	-487.18461538461537	438.00287643269377
Q8N5V2	False	78.0	-308.4871794871795	247.9351519636217
Q8N5W8	False	2.0	-35.5	9.5
Q8N5W9	False	12.0	-264.3333333333333	192.4462406895899
Q8N5X7	False	6.0	-391.0	699.4681312730886
Q8N5Y2	False	21.0	-604.4761904761905	770.2747573522444
Q8N5Y8	False	34.0	-262.94117647058823	412.197121688189
Q8N5Z0	False	21.0	-166.9047619047619	351.0916180472535
Q8N5Z5	False	116.0	-319.76724137931035	259.29657356934706
Q8N608	False	8.0	-133.875	212.3925831449865
Q8N609	False	29.0	-170.20689655172413	180.97711406281883
Q8N612	False	11.0	-123.54545454545455	74.75458470143685
Q8N616	False	1.0	-21.0	0.0
Q8N635	False	3.0	-143.33333333333334	112.20615946650265
Q8N653	True	90.0	-242.67777777777778	219.6439961886698
Q8N660	False	6.0	-339.1666666666667	203.46123026813294
Q8N661	False	106.0	-164.00943396226415	83.7167839265243
Q8N668	False	82.0	-345.9024390243902	400.11204558028663
Q8N680	False	54.0	-313.85185185185185	332.16514229495834
Q8N682	False	10.0	-344.4	802.7640001893458
Q8N684	False	145.0	-581.3724137931034	492.2672241056237
Q8N693	False	4.0	-485.25	350.96821437275486
Q8N695	False	24.0	-87.41666666666667	71.10374853378374
Q8N697	False	49.0	-195.3877551020408	178.99353725951872
Q8N699	False	4.0	-361.75	189.92679510800997
Q8N6C5	False	17.0	-127.6470588235294	164.41409027083043
Q8N6C8	False	7.0	-152.71428571428572	246.71829759332186
Q8N6D2	False	9.0	-528.3333333333334	608.1505661520929
Q8N6D5	False	17.0	-101.70588235294117	96.87394156135703
Q8N6F1	False	65.0	-163.47692307692307	105.65824554700407
Q8N6F7	False	4.0	-248.0	159.55719977487698
Q8N6F8	False	52.0	-275.9423076923077	229.41442291370527
Q8N6G5	False	81.0	-165.54320987654322	142.5129883084706
Q8N6G6	False	8.0	-122.5	139.69520392626225
Q8N6H7	False	32.0	-444.53125	459.6982015664598
Q8N6I1	False	19.0	-291.2105263157895	349.972266412094
Q8N6K0	False	42.0	-105.61904761904762	78.30038386482333
Q8N6K7	False	29.0	-340.0	261.03322552423515
Q8N6L0	False	116.0	-229.48275862068965	255.00529009923872
Q8N6L1	False	16.0	-369.625	640.9218824279602
Q8N6L7	False	6.0	-180.83333333333334	191.5962914278063
Q8N6M0	False	36.0	-363.75	433.858743973453
Q8N6M3	False	27.0	-88.07407407407408	36.461980123315186
Q8N6M5	False	2.0	-332.0	219.0
Q8N6M6	False	19.0	-427.8421052631579	440.6158684050141
Q8N6M8	False	48.0	-123.39583333333333	89.97702011794765
Q8N6M9	False	9.0	-396.22222222222223	350.17575833914475
Q8N6N2	False	6.0	-247.33333333333334	182.43689928910277
Q8N6N3	False	18.0	-306.27777777777777	314.2882268017255
Q8N6N6	False	10.0	-285.5	198.20607962421334
Q8N6N7	False	13.0	-164.69230769230768	180.68092769613537
Q8N6P7	False	9.0	-109.88888888888889	145.7642270124711
Q8N6Q1	False	9.0	-99.44444444444444	91.47083458811836
Q8N6Q3	False	102.0	-231.77450980392157	148.0496013108077
Q8N6Q8	False	7.0	-573.5714285714286	907.6037299461946
Q8N6R0	False	42.0	-514.1190476190476	680.5520589016563
Q8N6R1	False	52.0	-179.5	162.45928484013842
Q8N6S4	False	12.0	-305.9166666666667	625.0621913502332
Q8N6S5	False	36.0	-298.6666666666667	551.0142668046103
Q8N6T0	False	1.0	-180.0	0.0
Q8N6T3	False	89.0	-369.6292134831461	491.71439097573693
Q8N6T7	False	202.0	-410.5792079207921	276.1104065358501
Q8N6U8	False	26.0	-311.11538461538464	478.71802579895825
Q8N6V9	False	21.0	-265.0	279.52817389308007
Q8N6W0	False	35.0	-147.68571428571428	98.54651444979716
Q8N6X1	False	1.0	-2736.0	0.0
Q8N6Y0	False	239.0	-315.7112970711297	173.41194670926663
Q8N6Y1	False	51.0	-113.90196078431373	76.44355982875588
Q8N715	False	52.0	-252.05769230769232	261.48366719559976
Q8N720	False	162.0	-278.141975308642	183.21352540790883
Q8N726	False	279.0	-498.48387096774195	341.55815049558083
Q8N729	False	2.0	-9.0	8.0
Q8N743	False	22.0	-77.63636363636364	38.348338182016626
Q8N752	False	39.0	-475.46153846153845	490.3437750716117
Q8N755	False	1.0	-2552.0	0.0
Q8N766	False	303.0	-465.5907590759076	328.26547482306137
Q8N769	False	1.0	-72.0	0.0
Q8N779	False	3.0	-558.6666666666666	366.3207459165927
Q8N782	False	3.0	-740.0	429.2574984784774
Q8N7A1	False	4.0	-267.0	105.32568537636011
Q8N7B1	False	4.0	-675.5	1083.7648499559302
Q8N7B6	False	20.0	-218.05	257.1918495986994
Q8N7B9	False	10.0	-321.3	429.76390029875705
Q8N7C0	False	2.0	-598.0	100.0
Q8N7C3	False	62.0	-214.8709677419355	210.81764661638246
Q8N7E2	False	13.0	-372.7692307692308	714.9680093807482
Q8N7F7	False	5.0	-319.4	241.75574450258674
Q8N7G0	False	1.0	-179.0	0.0
Q8N7H1	False	1.0	-2797.0	0.0
Q8N7H5	False	115.0	-462.09565217391304	520.7706158462884
Q8N7J2	False	4.0	-461.0	142.3955757739685
Q8N7K0	False	9.0	-232.55555555555554	86.30322655370567
Q8N7M0	False	1.0	-697.0	0.0
Q8N7M2	False	2.0	-789.5	553.5
Q8N7P3	False	7.0	-95.71428571428571	53.37124502874528
Q8N7Q3	False	1.0	-166.0	0.0
Q8N7R7	False	40.0	-199.75	290.3600997037988
Q8N7S6	False	1.0	-87.0	0.0
Q8N7T0	False	9.0	-363.8888888888889	191.29642178476396
Q8N7U6	False	2.0	-865.0	94.0
Q8N7U7	False	18.0	-192.11111111111111	154.99099934042368
Q8N7W2	False	84.0	-227.95238095238096	170.19497955509627
Q8N7X0	False	6.0	-239.33333333333334	120.0439734245562
Q8N7X1	False	8.0	-779.0	351.3274825572289
Q8N7X2	False	3.0	-155.66666666666666	103.40964923814197
Q8N7X4	False	24.0	-268.1666666666667	286.33774734665275
Q8N7X8	False	98.0	-180.92857142857142	169.1397351304536
Q8N7Y1	False	2.0	-442.5	77.5
Q8N7Z5	False	3.0	-129.0	58.89538748209971
Q8N801	False	3.0	-1245.3333333333333	887.8071612436767
Q8N806	False	61.0	-286.4754098360656	440.6771096495645
Q8N807	False	1.0	-39.0	0.0
Q8N812	False	2.0	-349.5	159.5
Q8N813	False	1.0	-89.0	0.0
Q8N814	False	1.0	-228.0	0.0
Q8N815	False	1.0	-85.0	0.0
Q8N816	False	1.0	-108.0	0.0
Q8N819	False	1.0	-563.0	0.0
Q8N823	False	5.0	-939.8	947.4822214690892
Q8N831	False	61.0	-254.80327868852459	374.92695768083627
Q8N841	False	7.0	-820.0	840.8177991863466
Q8N859	False	1.0	-2217.0	0.0
Q8N865	False	23.0	-355.7826086956522	556.5193036631492
Q8N878	False	49.0	-92.85714285714286	36.96164586846915
Q8N883	False	3.0	-311.3333333333333	323.75127627376065
Q8N884	False	259.0	-413.5444015444015	310.2260991349493
Q8N895	False	31.0	-475.51612903225805	573.3326946652461
Q8N8A2	False	30.0	-491.8666666666667	658.0813897653964
Q8N8A6	False	49.0	-604.0	698.686259916365
Q8N8B7	False	142.0	-323.23943661971833	301.86329639815216
Q8N8C6	False	1.0	-199.0	0.0
Q8N8D1	False	33.0	-436.09090909090907	631.4482326552321
Q8N8D9	False	3.0	-216.33333333333334	161.74328081527494
Q8N8E2	False	8.0	-120.125	133.31770090651878
Q8N8E3	False	14.0	-681.1428571428571	620.5015088208727
Q8N8F7	False	6.0	-510.1666666666667	996.53991668952
Q8N8G2	False	4.0	-364.75	567.7289736309043
Q8N8G6	False	1.0	-179.0	0.0
Q8N8H1	False	3.0	-310.0	155.6727336433712
Q8N8I0	False	10.0	-408.0	488.26161020502116
Q8N8I6	False	1.0	-277.0	0.0
Q8N8J0	False	1.0	-101.0	0.0
Q8N8J6	False	3.0	-1127.0	1199.3601071682629
Q8N8J7	False	23.0	-228.82608695652175	452.28777412596344
Q8N8K9	False	16.0	-331.8125	661.5705951323336
Q8N8L2	False	20.0	-138.5	118.523204479123
Q8N8L6	False	25.0	-114.68	134.7218527188518
Q8N8M0	False	8.0	-173.125	161.08882448823073
Q8N8N0	False	18.0	-147.05555555555554	144.9377154436508
Q8N8N7	False	14.0	-308.92857142857144	235.62120456532838
Q8N8Q1	False	3.0	-129.66666666666666	123.98207755782911
Q8N8Q3	False	13.0	-202.92307692307693	273.914209348183
Q8N8Q8	False	1.0	-42.0	0.0
Q8N8Q9	False	3.0	-75.66666666666667	35.92894221778438
Q8N8R3	False	3.0	-49.0	32.13513134665341
Q8N8R5	False	7.0	-220.0	197.05836698805763
Q8N8R7	False	10.0	-299.3	375.8074107837684
Q8N8S7	False	76.0	-487.9342105263158	586.8225620713264
Q8N8U2	False	20.0	-752.6	869.9491019594193
Q8N8U9	False	3.0	-48.666666666666664	40.18568014714805
Q8N8V2	False	4.0	-52.0	28.460498941515414
Q8N8V4	False	6.0	-957.5	1071.5864796335075
Q8N8W4	False	11.0	-223.0	210.81918146299515
Q8N8X9	False	29.0	-171.82758620689654	138.9358743091059
Q8N8Y2	False	34.0	-167.0	167.36820978626383
Q8N8Y5	False	54.0	-252.83333333333334	460.3576206482183
Q8N8Z6	False	7.0	-394.0	336.28771694997806
Q8N8Z8	False	9.0	-193.55555555555554	163.31231913192255
Q8N912	False	45.0	-159.0888888888889	123.14901943440037
Q8N944	False	4.0	-282.25	291.39266891944965
Q8N954	False	24.0	-353.875	339.4363357710348
Q8N960	False	97.0	-190.23711340206185	207.35440914947867
Q8N961	False	14.0	-913.0	862.2435850732669
Q8N966	False	18.0	-99.94444444444444	69.70690402776329
Q8N972	False	1.0	-202.0	0.0
Q8N983	False	122.0	-358.39344262295083	375.7138245923188
Q8N987	False	35.0	-248.71428571428572	464.50321059499817
Q8N988	False	17.0	-289.2352941176471	242.9658725519152
Q8N998	False	18.0	-243.33333333333334	379.38473582601847
Q8N999	False	5.0	-1431.2	954.1415827852803
Q8N9A8	False	5.0	-1185.6	877.4924729021897
Q8N9B4	False	6.0	-720.3333333333334	413.4810220016821
Q8N9B5	False	21.0	-596.7142857142857	794.0307144627367
Q8N9B8	False	1.0	-407.0	0.0
Q8N9E0	False	20.0	-138.5	143.41251688747394
Q8N9F0	False	6.0	-291.8333333333333	436.5002545500085
Q8N9F7	False	29.0	-156.24137931034483	264.8305450624937
Q8N9F8	False	4.0	-211.5	94.84856351047179
Q8N9H6	False	1.0	-1037.0	0.0
Q8N9H8	False	5.0	-554.0	626.9816584239128
Q8N9H9	False	2.0	-272.5	150.5
Q8N9I0	False	39.0	-210.74358974358975	329.91931554033164
Q8N9I5	False	21.0	-194.57142857142858	130.37147344582468
Q8N9I9	False	57.0	-216.2280701754386	204.17682545815657
Q8N9J2	False	5.0	-327.0	120.12160505088167
Q8N9K5	False	2.0	-1457.0	1277.0
Q8N9L1	False	3.0	-319.0	176.91429186661733
Q8N9L9	False	1.0	-133.0	0.0
Q8N9M1	False	21.0	-665.6666666666666	865.6121606692069
Q8N9M5	False	17.0	-307.70588235294116	662.7784444563554
Q8N9N2	False	48.0	-456.0625	671.5497749686293
Q8N9N5	False	231.0	-364.3333333333333	269.50754620291707
Q8N9N7	False	10.0	-477.8	432.9064102089504
Q8N9N8	False	41.0	-284.6341463414634	383.12481288564635
Q8N9P6	False	2.0	-261.0	164.0
Q8N9Q2	False	51.0	-205.4313725490196	232.21906956721946
Q8N9R6	False	2.0	-158.0	2.0
Q8N9R8	False	29.0	-231.44827586206895	225.46114983126083
Q8N9S9	False	7.0	-329.14285714285717	234.9707754298871
Q8N9T8	False	82.0	-538.9634146341464	487.7753492586909
Q8N9U0	False	6.0	-492.3333333333333	662.8289539709489
Q8N9V2	False	5.0	-651.4	1042.0845647067229
Q8N9V3	False	1.0	-196.0	0.0
Q8N9V6	False	4.0	-137.0	66.4417037710503
Q8N9V7	False	4.0	-732.75	475.8152871650931
Q8N9W4	False	12.0	-244.33333333333334	128.94917172626154
Q8N9W5	False	5.0	-359.0	486.12714386259074
Q8N9W6	False	44.0	-118.06818181818181	62.52686612651642
Q8N9W8	False	3.0	-319.6666666666667	344.00807484062864
Q8N9X5	False	1.0	-2797.0	0.0
Q8N9Z0	False	5.0	-203.4	158.91960231513292
Q8N9Z2	False	5.0	-210.6	100.30473568082415
Q8N9Z9	False	3.0	-1392.6666666666667	1004.7412049323392
Q8NA03	False	6.0	-784.5	936.381822050528
Q8NA19	False	21.0	-278.0	562.4909734725485
Q8NA23	False	6.0	-285.0	158.11809932241576
Q8NA29	False	3.0	-148.33333333333334	164.81167704046
Q8NA31	False	2.0	-452.0	105.0
Q8NA42	False	7.0	-383.57142857142856	437.0095968684235
Q8NA47	False	4.0	-197.25	128.89021491176123
Q8NA54	False	79.0	-281.60759493670884	204.56804864053288
Q8NA56	False	17.0	-156.2941176470588	180.76366263744438
Q8NA57	False	2.0	-339.0	278.0
Q8NA58	False	12.0	-43.333333333333336	19.888578520235065
Q8NA61	False	131.0	-236.3206106870229	113.6136662013803
Q8NA66	True	1.0	-204.0	0.0
Q8NA69	False	19.0	-184.47368421052633	237.61387705821627
Q8NA70	False	4.0	-1267.25	1195.310916665618
Q8NA72	False	129.0	-277.6744186046512	192.43201408099077
Q8NA75	False	35.0	-348.45714285714286	248.5339117829244
Q8NA77	False	10.0	-307.9	163.83983032217776
Q8NA82	False	10.0	-606.8	749.40453694917
Q8NA92	False	11.0	-388.09090909090907	430.91708853337747
Q8NAA4	False	11.0	-369.27272727272725	368.93460640288663
Q8NAB2	False	4.0	-733.75	642.9912032835286
Q8NAC3	False	49.0	-123.0	159.88643929172903
Q8NAF0	False	39.0	-205.43589743589743	359.5321600302113
Q8NAJ2	False	3.0	-157.33333333333334	149.69821493777258
Q8NAK8	False	1.0	-174.0	0.0
Q8NAM6	False	19.0	-155.21052631578948	109.64035894801377
Q8NAN2	False	30.0	-326.5	575.8145968972999
Q8NAP1	False	6.0	-224.83333333333334	151.93355638421536
Q8NAP3	False	149.0	-354.4295302013423	258.83526556177964
Q8NAP8	False	15.0	-186.0	146.28921126772588
Q8NAQ8	False	1.0	-47.0	0.0
Q8NAS9	False	1.0	-2797.0	0.0
Q8NAT1	False	22.0	-362.77272727272725	688.3443860464417
Q8NAT2	False	7.0	-331.7142857142857	302.6217413989731
Q8NAU1	False	11.0	-299.72727272727275	792.2195621863574
Q8NAV1	False	82.0	-536.9634146341464	578.9313840534116
Q8NAV2	False	1.0	-57.0	0.0
Q8NAX2	False	7.0	-408.57142857142856	336.79661397299327
Q8NB12	False	55.0	-188.4	182.20773359497719
Q8NB14	False	29.0	-395.62068965517244	535.2028564039738
Q8NB15	False	28.0	-183.0	161.45587632539113
Q8NB16	False	31.0	-291.48387096774195	336.64357249343794
Q8NB25	False	36.0	-549.5833333333334	656.1473570522605
Q8NB37	False	50.0	-238.06	408.04996801862393
Q8NB46	False	46.0	-356.4347826086956	520.0242323857908
Q8NB49	False	35.0	-210.88571428571427	463.5904455707535
Q8NB50	False	21.0	-358.85714285714283	570.1196437268807
Q8NB59	False	2.0	-16.0	22.0
Q8NB66	False	3.0	-219.33333333333334	82.44728955857528
Q8NB74	False	1.0	-857.0	0.0
Q8NB78	False	37.0	-412.35135135135135	590.8161655008204
Q8NB90	False	48.0	-680.6458333333334	736.1671144511317
Q8NB91	False	24.0	-300.8333333333333	599.7628466504258
Q8NBA8	False	17.0	-292.4117647058824	368.7275510731673
Q8NBB2	False	2.0	-961.0	293.0
Q8NBB4	False	62.0	-236.9516129032258	375.0293505683537
Q8NBC4	False	2.0	-26.0	14.0
Q8NBD8	False	42.0	-157.9047619047619	93.01275118007298
Q8NBE8	False	30.0	-436.93333333333334	530.9498365089577
Q8NBF1	False	16.0	-370.0	613.2412861182783
Q8NBF2	False	349.0	-470.44985673352437	222.026356708039
Q8NBF6	False	13.0	-654.9230769230769	825.4727747025628
Q8NBH2	False	2.0	-466.5	299.5
Q8NBI2	False	23.0	-107.95652173913044	72.08779566302383
Q8NBI3	False	2.0	-6.5	2.5
Q8NBI5	False	12.0	-435.6666666666667	689.0484179085112
Q8NBI6	False	14.0	-775.2142857142857	608.3773709715082
Q8NBJ4	False	126.0	-270.74603174603175	353.5941071949349
Q8NBJ5	False	43.0	-732.2558139534884	743.3167371777145
Q8NBJ7	False	39.0	-342.87179487179486	405.3129325682007
Q8NBJ9	False	16.0	-72.5	34.32382554436495
Q8NBK3	False	14.0	-46.857142857142854	30.08050422938215
Q8NBL1	False	29.0	-211.55172413793105	328.0873082083063
Q8NBL3	False	1.0	-179.0	0.0
Q8NBM4	False	99.0	-377.75757575757575	369.3261975820097
Q8NBM8	False	14.0	-639.5714285714286	745.090283530959
Q8NBN3	False	28.0	-299.42857142857144	248.2438934037349
Q8NBN7	False	45.0	-393.46666666666664	655.8387538954304
Q8NBP0	False	9.0	-801.8888888888889	847.4966331554814
Q8NBP5	False	2.0	-528.0	421.0
Q8NBP7	False	31.0	-303.2258064516129	428.01271534303436
Q8NBQ5	False	83.0	-351.0722891566265	531.9616523712541
Q8NBQ7	False	1.0	-112.0	0.0
Q8NBR0	False	3.0	-37.333333333333336	6.847546194724712
Q8NBR6	False	27.0	-153.62962962962962	255.53982775005835
Q8NBS3	False	2.0	-287.5	102.5
Q8NBS9	False	123.0	-489.479674796748	536.8315256998793
Q8NBT0	False	104.0	-257.0	200.28364501760612
Q8NBT2	False	48.0	-294.1875	579.1175994652698
Q8NBU5	False	34.0	-592.0588235294117	681.0987637278143
Q8NBV4	False	1.0	-36.0	0.0
Q8NBV8	False	1.0	-512.0	0.0
Q8NBW4	False	28.0	-233.07142857142858	353.10985022586186
Q8NBX0	False	142.0	-303.26056338028167	330.7413712282395
Q8NBZ0	False	47.0	-296.6595744680851	414.3476942979551
Q8NBZ7	False	43.0	-286.4418604651163	434.1259758398065
Q8NBZ9	False	1.0	-370.0	0.0
Q8NC01	False	16.0	-174.0625	222.7676672988026
Q8NC06	False	19.0	-410.8421052631579	568.6578161876942
Q8NC24	False	38.0	-110.28947368421052	75.92895151831323
Q8NC26	False	20.0	-235.0	368.86976021354747
Q8NC42	False	29.0	-230.17241379310346	411.68518847708737
Q8NC44	False	28.0	-284.42857142857144	414.96414893091566
Q8NC51	False	341.0	-565.5601173020527	375.8438872957515
Q8NC54	False	8.0	-999.5	893.3655466828794
Q8NC56	False	48.0	-348.7083333333333	418.5984530914508
Q8NC60	False	66.0	-370.969696969697	464.07986413315496
Q8NC67	False	39.0	-266.20512820512823	444.982695110788
Q8NC69	False	49.0	-296.55102040816325	308.6125674444789
Q8NC74	False	11.0	-436.6363636363636	524.0123650045731
Q8NC96	False	28.0	-308.75	550.0603619474088
Q8NCA5	False	98.0	-579.5204081632653	598.7586517561934
Q8NCA9	False	10.0	-192.0	129.45423901904488
Q8NCB2	False	60.0	-270.6166666666667	412.7998745020265
Q8NCC3	False	5.0	-905.6	782.767040696017
Q8NCC5	False	23.0	-142.52173913043478	173.4659143476138
Q8NCD3	False	28.0	-595.9642857142857	649.7449214962777
Q8NCE0	False	33.0	-303.27272727272725	655.4875249131783
Q8NCE2	False	94.0	-295.56382978723406	348.5905834384062
Q8NCF0	False	1.0	-33.0	0.0
Q8NCF5	False	45.0	-300.3333333333333	342.9849365011045
Q8NCG5	False	4.0	-155.0	156.2001920613416
Q8NCG7	False	34.0	-218.11764705882354	389.2026362211882
Q8NCH0	False	6.0	-345.1666666666667	358.2640630720431
Q8NCI6	False	5.0	-350.8	370.34438027328025
Q8NCJ5	False	9.0	-394.8888888888889	289.3891821845317
Q8NCK3	False	3.0	-599.6666666666666	546.9974608919334
Q8NCK5	False	4.0	-709.75	841.9615118875685
Q8NCK7	False	4.0	-26.5	19.72941965694886
Q8NCL4	False	31.0	-262.48387096774195	477.91542449021335
Q8NCL9	False	3.0	-58.333333333333336	14.383632673594278
Q8NCM2	False	7.0	-551.1428571428571	559.590265556972
Q8NCM8	False	35.0	-547.3142857142857	755.1803104057267
Q8NCN2	False	13.0	-173.3846153846154	340.89803087671436
Q8NCN4	False	73.0	-419.0	508.3059428207084
Q8NCN5	False	80.0	-355.0375	391.4666474857724
Q8NCP5	False	36.0	-273.8611111111111	341.62464398304644
Q8NCQ2	False	3.0	-265.0	121.49897118905987
Q8NCQ5	False	11.0	-181.54545454545453	234.11277920786333
Q8NCQ7	False	6.0	-260.0	154.55419761365266
Q8NCQ8	False	6.0	-112.33333333333333	112.44653050326731
Q8NCR0	False	15.0	-436.26666666666665	685.0620863996359
Q8NCR3	False	16.0	-247.625	180.69064551049675
