idx	rho	beta	gamma	method	metric	perf
13	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
13	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11074233480517146
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
13	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09850588055353976
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
14	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0864841593293629
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
14	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09316045237693049
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09625372675158933
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09538828060608154
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08601906507745222
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
14	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08770053553225854
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
14	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09537651930852088
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09908065995934551
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
14	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09799261767129665
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08849353116299957
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
14	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0889103879942279
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.0980448421161509
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1020632389037443
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10097765179138982
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
14	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09072557105885834
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
14	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0891046767590132
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
14	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09994677445171113
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
14	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10422811026187927
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
14	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10197427619714645
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
14	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09041904708877113
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
14	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08764719786392415
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
14	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10100397329882363
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
14	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10440199851971821
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
14	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10098773980699555
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
14	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08871706407435637
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
15	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.087055744101706
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
15	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09358943449646322
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09655649102454178
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
15	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09591351185189051
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
15	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08778410406176107
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
15	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08823765790631181
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
15	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09584152366729813
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
15	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09926523528142214
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
15	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09837819421386346
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
15	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08979072955227439
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
15	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08947604343392651
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09837284137408717
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
15	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10203625535370682
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
15	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10110157401907863
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
15	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0920688981309539
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
15	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09096115304715928
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
15	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1008887652662504
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
15	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10404687743822101
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
15	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1023964496498021
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
15	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09310611708808582
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.14
15	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08929818559054244
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
15	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10042168359143362
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
15	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10382569308665857
15	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
15	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
15	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10135761580797549
15	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
15	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
15	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0910956662909681
16	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
16	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
16	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09269338563046932
16	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
16	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
16	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10141854834467733
16	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
16	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10537826276400841
16	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
16	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1050759016224663
16	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
16	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
16	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09643532570591548
16	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
16	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
16	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09427652966526896
16	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
16	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
16	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10447109380567357
16	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
16	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10887376238053927
16	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
16	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
16	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10848588693864901
16	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
16	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
16	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.099297831374322
16	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
16	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
16	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0966065558651956
16	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
16	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10851321292583883
16	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
16	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
16	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11358267496114469
16	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
16	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
16	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11240759247698198
16	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
16	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10257256822666173
16	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
16	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
16	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10126223618290607
16	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
16	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
16	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11559222078659862
16	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
16	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
16	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12047419002124074
16	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
16	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
16	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11732583559455227
16	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
16	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10537494580867082
16	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
16	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
16	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10134683927261542
16	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
16	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12020190195561094
16	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
16	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
16	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12460348009590697
16	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
16	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
16	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11907413232010165
16	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
16	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
16	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1033243251719178
17	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
17	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
17	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08511088306154795
17	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
17	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
17	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.0925075469161715
17	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
17	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
17	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09616486115840549
17	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
17	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
17	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09601652863385195
17	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
17	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
17	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08827476114776238
17	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
17	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
17	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08644625069491842
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09495275299842511
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09902214399306453
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09883850662242688
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0906468367414365
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08819030225756268
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09844330204326229
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1031241698428443
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10214208313050044
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09303956397118707
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09056434309049431
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10226634413522796
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10713117214140189
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1055704399797665
17	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
