id	name	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
ENSG00000171223	JUNB	16.656150817001397	17.966784020080926	17.17885102561047	17.5946809014742	18.536539930852545	18.98979489761912	10.761952903302843	12.44656725767485	12.558081005532973	14.065713578272186
ENSG00000171224		18.048384434871846	19.224122667600582	17.381059069346186	16.85396880776208	18.509576623563817	17.946584993325374	6.947435890972027	7.3799550682282975	7.512735829289091	7.912406627667568
ENSG00000171227		6.33938834586241	6.476879707726244	6.10668702429099	5.956433161550296	6.219493987046109	6.053558420937452	5.012666981845438	5.014828752646396	5.014667180482237	5.016134367105491
ENSG00000171234	UGT2B7	2.900908274732958	2.929392793703402	2.7407042286270786	2.703338109515952	2.7536436980638888	2.712703421419344	2.6109760980036394	2.611024805502639	2.611076780018756	2.6111464553063115
ENSG00000171241	SHCBP1	11.622744990830304	11.856537818084016	11.547797837061815	11.473230304861717	11.777172497872204	11.697308481666564	7.354880351759888	7.453859314083588	7.4501928832396045	7.5173099921429865
ENSG00000171243	SOSTDC1	10.536631156249134	11.072186024762901	10.356778731889781	10.226969427489983	10.868360556155402	10.722257238402648	6.938374395862614	7.001029552037119	7.007070266129179	7.067499403755101
ENSG00000171246	NPTX1	13.447785797172358	14.231007875537303	12.77162316334803	12.268888973154334	13.511422124245565	12.978932759602863	3.932390790384839	4.048285103592748	4.104418699888263	4.24561643998895
ENSG00000171262	FAM98B	9.693535001855878	9.649350935625788	9.668822274956304	9.623915905718563	9.627978756379198	9.581349717989196	4.439958598227173	4.38620116264546	4.351576262591953	4.318578185776201
ENSG00000171291	ZNF439	5.43812293718568	5.5988546915881745	5.252002046217507	5.1129352286999845	5.402304982631201	5.255013851161701	3.0312245064777326	3.048485862327388	3.050262859100947	3.063391117848005
ENSG00000171295	ZNF440	7.115701770084548	7.338079758484717	6.8873035487321905	6.702765409337073	7.096819264085997	6.9039182478408625	3.0647488696957046	3.099995814301821	3.1142457966219426	3.140562011308993
ENSG00000171298	GAA	16.867993685756982	17.717402840252415	16.53670997102399	16.193380099785813	17.378976999807705	17.02267415616369	5.8757517602642295	6.301721511788221	6.3537415511326	6.666403043519193
ENSG00000171302	CANT1	14.626360459769323	15.184302604873409	17.5672976490109	19.64407040874253	18.32066403361931	20.542669165450906	45.409115949456194	50.586893855708	54.1205908655405	57.03132402955896
ENSG00000171307	ZDHHC16	6.094553868402934	6.192792278018164	5.95639852948033	5.862516060052997	6.0443180907076215	5.942823872581841	5.133161523944663	5.1335536907754635	5.135340340797732	5.136859676421068
ENSG00000171310	CHST11	7.244979898437588	7.054085377774281	10.359429050262126	13.388998393914203	9.849175811935533	12.588225520513717	25.952484528089737	21.38565364079605	21.559568485176744	20.19049752168013
ENSG00000171314	PGAM1	17.026146302770922	17.52137802617607	17.083050110299215	17.11153392831269	17.587571175149456	17.624675050729593	8.995923526052973	9.225277468116614	9.27734778285108	9.628081661111365
ENSG00000171316	CHD7	11.530304841928595	11.432455761799606	11.757948043832592	12.027794377258768	11.656775277832702	11.923811837070296	7.5241473940001775	7.582046407450701	7.491962998051433	7.675410707067615
