id	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
Q6S8J3	15.329093646535283	15.93077351910071	15.25382400273159	15.111666672210571	15.865443006216307	15.725110082573483	5.12655852948378	5.498747188761032	5.583660113968761	5.963694241331752
Q6S8J7	11.76412458421443	11.779142303800272	11.615253825137854	11.548237253250653	11.628874772376001	11.5611623648631	11.270190250083408	11.274728213733953	11.27530614789118	11.279634620611288
Q6S9Z5	8.544594606986355	9.306440911199768	8.155366159444696	7.851564459244801	8.873015555743597	8.535083639057895	2.647723093284418	2.692746681500122	2.703447582091896	2.7471464769769725
Q6SA08	13.23529682949105	13.492265784674963	13.058061668187557	12.941355036057729	13.29428688738059	13.164162821135367	11.290198364423325	11.301463004091046	11.304097883535054	11.315059556271741
Q6SJ93	9.968316982409108	9.864512583867592	9.841638011570389	9.7120875696444	9.74878924533233	9.629687960078254	7.60680718032281	7.6034060460783595	7.6163119745254875	7.617319397794455
Q6SJ96	13.03364014664776	13.159201861475463	12.85486663353594	12.705917564600064	12.967957058835532	12.80785521655357	11.281671997297396	11.278493777590167	11.276792317168635	11.277620006508918
Q6SPF0	24.58657108386337	25.46637839011585	24.10417516185241	23.66460459561027	24.949099480704437	24.47746690390726	12.710874350850371	12.71117725144291	12.706940675401732	12.778310566015433
Q6STE5	14.915820564488202	15.753874781284559	16.23836116670679	17.436602583939774	17.21933868785083	18.544242916469525	12.409663399037031	13.884795120505716	13.792839401067232	15.322960476195984
Q6SZW1	10.198713297036464	10.82073604790302	9.88560268510268	9.605502398806435	10.484402538876607	10.181263483724157	3.6799287158346536	3.72660583586596	3.727124366854246	3.785447231343546
Q6T310	5.763162048046291	5.6294535933077725	5.644475187037977	5.539135671162861	5.556482454532477	5.491545856088325	5.4183886665559315	5.4158738637184145	5.417221356053962	5.415369928974792
Q6T423	1.1472305871349258	1.1307860561083072	1.0799279730369769	1.0521270694724993	1.0717981899361055	1.0474304326331474	1.0135936429936487	1.0135738327986223	1.0136109828428048	1.0135761961406318
Q6T424	15.275022749852965	16.082702561404883	14.672061277667522	14.212415564220237	15.385937404472857	14.861335306623914	11.281978352695738	11.286898352786837	11.294862047216537	11.301382338061421
Q6T4P5	13.866163828544325	14.105918727930705	13.457983921060594	13.213348354416235	13.660452713548061	13.393544216600356	11.292873945198812	11.298069448482789	11.297871165644995	11.303464628473714
Q6T4R5	7.595188468668411	7.604931224551313	7.524740506019404	7.450665137401368	7.540908782894683	7.472660780802537	4.860468878281348	4.86510883917256	4.876119790893003	4.897352686949182
Q6TCH4	5.872806747384129	6.003030891278407	5.626398084280943	5.462860672650412	5.742185233630593	5.56903339778218	4.103747103281732	4.113078037603562	4.120888205731553	4.1279518035087746
Q6TCH7	4.905668378262361	5.079415397381004	4.936651562877308	4.967105832846034	5.115347181775237	5.150847855266189	3.7737419498496725	3.8181309006363042	3.830438826453309	3.8731560574753336
Q6TDP4	7.281256218353409	7.3744143310836465	7.086728542779983	6.923166324805796	7.170944278585443	6.999902060645436	5.3208517079159465	5.331913693501879	5.335801072831802	5.342440644685345
Q6TDU7	5.397904296793687	5.621867354463245	5.176528929698469	5.029993966099415	5.374757311235479	5.2111358707511615	3.690831476427911	3.71068341984855	3.7143137053409623	3.746347470832144
Q6TFL3	4.363284185963709	4.25054019587852	4.215743832954006	4.073577267135319	4.121120369558553	3.996212439557362	3.411178678520278	3.4037975188891862	3.4058118672756703	3.402414199962967
Q6TFL4	7.147322817688621	7.342218758680802	6.791628402275646	6.474929232607521	6.971696103478652	6.642973691434746	2.597855689996907	2.576279384605208	2.595086505354206	2.5866050992144975
Q6TGC4	12.111447417177436	12.224854003606028	11.963065731006875	11.882557375421248	12.05705807289541	11.966192279789377	11.259881964132354	11.261427469116201	11.26132541758418	11.262878449373522
Q6U7Q0	3.6737370250415595	3.474223541338274	3.542238885241747	3.4031428660910614	3.413016564351122	3.346950999383898	3.2995969142732875	3.2955427292599704	3.297081669178576	3.2950815917585916
Q6U841	3.053585934987624	3.094264762798657	2.977984806713694	2.923668195902086	3.0200922700567943	2.966726813165772	2.0735781140693206	2.0829778600111024	2.08485555988545	2.0928513989977495
Q6UB28	7.225726328939724	7.4529052983193385	6.828614202178254	6.577877762150611	7.013539811212017	6.73594323789523	5.153460706714486	5.156941146013924	5.158100479186434	5.160238554925624
Q6UB35	20.88112175845759	20.491704993584484	20.682768212976352	20.433731072008165	20.29893152438019	20.0512055041461	9.274461061022883	9.071690937312628	9.115067684592542	8.977141589154565
Q6UB98	8.498366261722285	8.782529979082714	8.347553647224187	8.200326636217376	8.630139121859914	8.482507915214148	3.683870911342308	3.6919813163850965	3.72801075266808	3.7604544298684504
Q6UB99	26.95683922601783	27.87798581792564	26.8757333180159	26.81008997903539	27.799208975332025	27.736373914168123	15.766896606002646	16.454596514370838	16.376710497425197	17.216102369359465
Q6UE05	4.0221710455074176	4.01970039252036	3.927980815181905	3.8956731395456874	3.9269470588821243	3.8951097499241474	3.8394554041768307	3.8394657513035657	3.8395260222011625	3.8395145036712064
Q6ULP2	7.718340189746941	7.964804346292337	7.616046245802847	7.496868283335589	7.85859634996151	7.727265208320432	4.431410298040706	4.4558863811250164	4.4343628049891	4.454939104224768
Q6UN15	20.534189362834322	20.5069133090489	24.56282309552812	28.276772195283502	24.539451971788008	28.246572000327376	111.28024468247203	110.01668753819374	109.84679746747719	109.4102686606138
Q6URK8	11.416713018658147	11.397001560809016	11.336470712743953	11.3043409105399	11.32666905320843	11.298491032956393	11.256237350057901	11.256178706997357	11.256284715297024	11.256189437660522
Q6UUV7	10.281235954154912	10.293817161512106	14.15404146846489	17.384368217536302	14.1675540441144	17.404607719018465	42.1873416816993	41.03672610592479	42.964527786660206	42.37370425697226
Q6UUV9	7.088668326443744	7.0637731159643335	10.77135829711863	13.97440257480343	10.728823167966329	13.91362491727483	33.02101267534332	35.64318993540565	36.42104157211857	37.74191912892557
Q6UVJ0	23.439633466472124	25.234527229139072	23.601610316948577	23.733832325052084	25.434317449229273	25.60303711945931	10.172940120053932	11.622170208263888	11.601403214477772	13.127813019244405
Q6UVK1	10.699374372542154	11.053570311886984	10.433795978019141	10.19302004895099	10.775568590088131	10.523863170843784	5.349299278904537	5.360287644130937	5.375046803159575	5.399111766355801
Q6UVM3	7.670164385322305	7.934680982189894	7.3436773085541995	7.154080140245821	7.570391514461809	7.358802895272352	5.516050689372025	5.522308343528505	5.521762875661577	5.528222112353891
Q6UVW9	3.5827791722054383	3.7254235884301288	3.239770885648228	3.0974435752796565	3.34008090262869	3.1818460418284977	2.271855054907137	2.2727092324631823	2.2735299642937967	2.274441559632219
Q6UVY6	11.330710417175863	12.02557882967179	11.274520784506967	11.184442551365152	11.980481849787623	11.893983772400942	5.149012661181005	5.442934873837293	5.529752521618475	5.791856590030021
Q6UW01	11.337186893836588	11.422603869860215	8.344140547656387	7.959609687668952	8.367999063944044	7.976324634115527	7.273407407980232	7.275904359632884	7.273721281463972	7.276254667557945
Q6UW02	5.994138874879959	5.876042511849584	5.716974423612265	5.417938475394443	5.6207955996816805	5.3454798235923695	4.402139858422125	4.384524342099871	4.393660638308133	4.383528735607916
Q6UW10	13.417223079525174	13.70354814052244	13.066107508849923	12.867685492212184	13.307067415825156	13.083292090193487	11.26826653838149	11.271883322261067	11.27179745019895	11.275977839544963
Q6UW32	6.036006369059945	6.180807653401089	5.298796691513619	4.972198039010677	5.395399262659562	5.048499459264717	3.061575856891087	3.0718238413390933	3.063279836282514	3.0735521252569096
Q6UW49	2.094444541608428	2.1070665830848068	2.013905534634758	1.9899800237377137	2.02032403996639	1.994566210663023	1.9315213141296212	1.9315958036050531	1.9316198341827526	1.9316809709490297
Q6UW56	4.6038655573092635	4.678760173268315	4.570747129701969	4.560318551843917	4.6538805914031345	4.650714486583218	3.11385917737993	3.099744751636925	3.1093652193012016	3.126896656564434
Q6UW60	3.431990167429027	3.495166572769179	3.244397265443491	3.131572808938443	3.2942127556348906	3.1733980647500597	2.6023261638556634	2.6027985241482083	2.603165864361522	2.603423484369084
Q6UW63	7.096781508801463	7.2288469724791335	6.872094141085642	6.712546896112622	6.984653513548255	6.8110484923699675	5.4759368438669815	5.481410010811341	5.479986518364368	5.48419688969976
Q6UW68	12.040168305561307	12.547357543924113	11.685193171523386	11.334680448967061	12.189771376333933	11.829593781920053	3.9415240947107155	3.9860748453902346	4.043192721535964	4.090444706226222
Q6UW78	6.240432046383669	6.330638478120304	6.0436820772004705	5.898997598092123	6.122440421051594	5.969754231209387	4.790484902651933	4.788381438097721	4.789088889908736	4.78865638502033
Q6UW88	3.6933608742806143	3.603168375767467	3.4747483761466014	3.296121572369369	3.3997947002693856	3.2330868015538012	2.286285308982008	2.2761277969788565	2.2780263969536514	2.2726994235867597
Q6UWB1	21.4049211743259	22.500412995720357	20.81553371909023	20.374317313060335	21.856499360025285	21.374182665191636	12.203924907723788	12.404290455118062	12.464715619479424	12.668615527620942
Q6UWD8	6.020803222419887	6.253736867858312	5.706327607933241	5.5132902732902975	5.9076254279355185	5.695503062544843	3.7958118694475185	3.8021803367337594	3.8024975280988897	3.808660844161129
Q6UWE0	18.451328797645168	19.661061052319337	18.37404464475781	18.288554901126915	19.585213067305467	19.495409885250172	7.353552747894357	8.039670945902039	8.013990970920823	8.611814512246216
Q6UWE3	3.9007929401424404	3.893726816768873	3.811239799896697	3.779425749763882	3.8079222960007586	3.7774086334301145	3.7237127194059987	3.723792909664763	3.723888901621687	3.723916586778887
Q6UWF3	7.308426951569523	7.437091832945237	6.897473055674183	6.660793714560379	6.999927763865138	6.749478749677095	4.807216743636353	4.805364540878306	4.813210494938015	4.810354163926172
Q6UWF7	3.3548961987276975	3.3726901593945273	3.237072227798827	3.181940707878362	3.25003532682332	3.1926387769470663	2.9691305633060803	2.9711417331315757	2.9716944375744596	2.9733137569518915
Q6UWH4	3.685491908367352	3.742807073035439	3.531354121500994	3.4902032868593644	3.5593017719924194	3.510334002543841	3.3879700513004374	3.3880392301326845	3.3880477132668876	3.3881407763794686
Q6UWH6	3.997153383038941	4.0281203032295325	3.8337718288304403	3.79452848924256	3.848072189883229	3.8048397580648836	3.696268582324888	3.696297888992765	3.6962952636232758	3.6963272284235718
Q6UWI2	5.538426172276517	5.531359072280168	5.4488729454251645	5.4170591622733495	5.445555111517873	5.415041969216323	5.361346591154281	5.361426858902106	5.36152292750458	5.361550739651986
Q6UWI4	5.329173688537404	5.425972274288341	5.161038125869453	5.041758152839486	5.247127293885849	5.119927582700031	3.900295722773245	3.9104055214118016	3.909833163898514	3.9170553914661337
Q6UWJ1	13.590682980733325	14.513235118657931	12.981301355106519	12.452517738821616	13.858849310675124	13.288982014210442	4.240003475685267	4.314187237201756	4.3419394098512285	4.4454426840642896
Q6UWJ8	6.270622034810864	6.693222781416243	5.846907439903529	5.5536060253841475	6.213676964887552	5.879573732301016	3.603814062239562	3.614327083210742	3.616195460879775	3.630133627069647
Q6UWL2	7.1848980000671965	7.302151995663586	6.899461762833736	6.663505552210499	7.0101195718241085	6.767734556220638	4.131277838991469	4.12009414054205	4.13235932297903	4.135278843201109
Q6UWL6	4.670883165757285	4.879253347878962	4.572964700994816	4.505247934139017	4.774277398156857	4.701794379217233	2.930785684485783	2.9598280035911846	2.964154338785626	2.990817305320868
Q6UWM7	4.068508546607251	4.107354113356195	3.935632100210347	3.877809142511479	3.9614738976806567	3.89801809343291	3.678743222023859	3.6790677128101104	3.6791326509076754	3.6794399261634894
Q6UWM9	14.956095442642226	15.594333969522014	13.104735223227392	12.61064488297343	13.453381689668783	12.866645394782719	11.391948038452293	11.394344926447813	11.394105938264316	11.396637263114696
Q6UWN0	19.99231630699063	22.239175863656065	19.190559213663335	18.56182472595665	21.360679878115473	20.67493630548175	4.9000592610450475	5.706628414191323	5.835599331437126	6.765688116588406
Q6UWN5	3.8134429835025494	4.075483482675352	3.5499177590201065	3.37546992826883	3.783409640615259	3.5900437516560504	1.7194961684121306	1.725226196699512	1.7267133674717496	1.7324193515770963
Q6UWN8	1.7388965399892353	1.5909447294649361	1.6187740665602477	1.5270199414527519	1.5477602717205812	1.5137446553583729	1.507773002460202	1.5058552373286482	1.506502723812027	1.505741210689432
Q6UWP2	12.889152130451093	13.139921726183832	12.597181144977306	12.43438284450439	12.804090595885743	12.616988647017154	11.262942535125093	11.265783471522903	11.265845917609923	11.269249677079893
Q6UWP7	13.954890222544261	14.149563071820623	13.350293184323222	12.801531119713998	13.540748698928107	12.98763783718014	6.392233107740608	6.344625002123772	6.401045753540756	6.389318845208132
Q6UWP8	8.731641857226485	8.882316099796709	8.635125581811778	8.536388779133562	8.792380002128985	8.697224745586784	2.878421388867046	3.0268887976568672	3.0174199040367253	3.113697646602803
Q6UWQ5	11.44763068922269	12.547406862926813	10.590143646265927	10.01532317993132	11.598070981106666	10.961400269167552	2.0175530707732485	2.1266293295196426	2.116637971188156	2.219978508673925
Q6UWQ7	6.50955145314757	6.595472706355508	6.523299783281035	6.517824525157034	6.583220765122954	6.5676450045580586	7.040108802743073	7.033671948552484	7.052190713620947	7.044025648583072
Q6UWR7	13.856538183539977	15.050094334797897	13.327381698864281	12.898607791275413	14.465497148416851	13.99107900436949	5.478185278385752	5.624276828845315	5.647149546925826	5.83813337450084
Q6UWT4	7.635463102309184	7.913968405404184	7.1704663249511675	6.884952750940784	7.413053624251746	7.106195198099408	4.1248198832721465	4.135134759254599	4.137867963431877	4.148091834026289
Q6UWU2	4.752518917571125	4.678437127497903	4.567376273977939	4.416942532472527	4.5071896557961075	4.36812857644578	3.666293847094156	3.6594499258841675	3.6602723795461705	3.6578791807043816
Q6UWU4	6.033914243142232	6.0797326239507665	5.78175210667731	5.607490565714742	5.820971043072878	5.642058436424377	4.65400711495629	4.65385577286633	4.656053085466257	4.655642324689338
Q6UWV2	3.2000503984573827	3.3275363323087155	2.986373786082028	2.888581555991569	3.078385350369502	2.964537023011241	2.470762341222472	2.4710289532356775	2.471092373215302	2.4714123528569703
Q6UWV6	14.027840161876307	14.378876777599855	13.73619087290435	13.527477618249872	14.05578283011147	13.824122041855906	11.2799994788206	11.288440387805709	11.28950831118761	11.29847009776293
Q6UWV7	2.7448510131737747	2.7977485507971696	2.586031114244834	2.5251297829485377	2.6204227828107585	2.552395683340317	2.308381094118555	2.30868848234518	2.3086943185674897	2.3090091183533747
Q6UWW0	4.207427828912653	4.74211854038957	3.753810761196989	3.4573443031755664	4.2281422323000895	3.889466887093987	1.2675295852440602	1.2748923760436301	1.2754440754508942	1.2829035041776267
Q6UWW8	4.4079934487606245	4.408588839939841	4.230756076370273	4.1031497320300465	4.236248389364298	4.11204647755452	3.0771911113363286	3.064222457011644	3.0695365347916765	3.0683443191034696
Q6UWW9	6.954722415746187	7.129815062719372	6.543020957885326	6.244817352865032	6.700687722159961	6.389327961779874	3.868520298106535	3.8668278963860265	3.872423800831248	3.8710645437006237
Q6UWX4	3.2073117261753965	3.249325601470109	3.045528701322635	3.0046234451989093	3.0658741675715797	3.0194986261762966	2.896475899299046	2.8965525871271938	2.896551920242542	2.8966262472414845
Q6UWY0	8.888434448555065	9.57992532739818	8.476965778290122	8.179557247652125	9.126348909524006	8.798513504168538	3.4002903893398373	3.489147180144358	3.508303860058427	3.593612419923227
Q6UWZ7	8.592767286359281	8.917211251574281	8.730866715211754	8.835660832085354	9.073264468823787	9.19079804149433	4.653502999008796	4.770771350334336	4.759635022095887	4.880927297170767
Q6UX01	179.24975194507223	138.71702104358363	178.93941836917347	177.46728083688495	138.70361807902418	137.7865759117322	245.9942218833071	270.19946827474405	245.5786596202611	245.09523031437996
Q6UX04	8.675531513589307	9.101000241986938	8.487342068630024	8.286876456296403	8.901966519061508	8.688252240788241	3.012139680732865	3.0996666632109804	3.111022165019125	3.226912598628602
Q6UX06	23.329203990655813	24.77308116552049	21.850675878651398	20.845786776697633	23.197640379225078	22.12799096788252	7.073146578073931	7.388353281529169	7.326878212021729	7.6685708575578255
Q6UX07	5.935953367349785	6.093252764091891	5.738865483291371	5.60374725452308	5.877831758263182	5.73031356145154	4.397309782934496	4.400858256016257	4.401035888705216	4.404477424853162
Q6UX15	7.010445689670652	7.2043442212438356	6.637648724928886	6.4379595332576205	6.793203613675541	6.572663130090617	5.313060742830101	5.315421766314263	5.315945898478636	5.318406260448871
Q6UX27	18.44899984651593	19.109407043109712	17.759295066744766	17.24948396983237	18.3706197446392	17.82054549717684	11.490949891483625	11.542407764554387	11.550040958344729	11.600866335588352
Q6UX34	9.776119332370738	10.022579250037412	9.289744925534595	8.914925059507933	9.520240666373216	9.132281111931407	4.566275577878011	4.563977278615617	4.58450657698582	4.581728738371486
Q6UX39	5.254026403771676	5.599682140460471	4.9444180831452895	4.746601377336499	5.248025968490384	5.023815002061381	2.518262392650008	2.5277637408804168	2.525716393044243	2.53507858999116
Q6UX40	14.597915014958577	15.43025261982661	13.788075057593552	13.150072756282205	14.583100082520557	13.912767839769703	3.9128178448312285	4.020343727494262	4.088685815001994	4.193139926443879
Q6UX41	18.016848128620055	19.817990706305004	16.782830127132033	15.880414983913667	18.435568038976612	17.42243641673369	5.273367109959771	5.424392832315818	5.412962298614975	5.584956392450476
Q6UX46	5.682358062529504	5.711803606245264	5.641588971279211	5.6376555746375345	5.665182175384042	5.660928971082481	5.506279859111676	5.509391959583254	5.510966774058801	5.514054409557632
Q6UX53	5.327398864244817	5.3190130464825165	5.107669889272764	4.9291636663920295	5.100437236712237	4.923539169219274	4.128089243607206	4.1239435849842385	4.125614993337748	4.123732088165539
Q6UX65	2.3008762767196305	2.2039443519650703	2.2077874438528675	2.146920356342189	2.15980520193107	2.130872372795374	2.1180189940964818	2.116737758671654	2.1173286884142515	2.116524615097089
Q6UX68	11.411854255478149	11.412691299014112	11.333622297667546	11.306702044596607	11.334139767341071	11.307105715006598	11.255998729047386	11.256020198416506	11.256054469665559	11.256060349194486
Q6UX71	12.326977661370744	13.141765040960044	11.538344185947468	10.941964054221083	12.285414738582938	11.638730394369695	3.5677887154214187	3.58746923359431	3.6154794963819605	3.657834005233985
Q6UX72	4.149369599665989	4.119204242837117	4.02313719080223	3.9490066885487227	4.003736870646111	3.935832661972513	3.7850561578189987	3.7848357778226305	3.785280516386267	3.78494374414079
Q6UX73	7.36414517576992	7.381071142373288	7.29028894624433	7.269211051828583	7.298733962544267	7.275245453593929	7.218774980182026	7.218794436199712	7.218797473550001	7.21881864445004
Q6UX98	11.353104274587619	11.635054194309173	10.760336114207732	10.449206283319029	11.000407111978568	10.669732191294736	7.462940717136409	7.499272630607571	7.507571913100266	7.536401950238929
Q6UXA7	13.088590680070274	13.422168669610139	12.764283349045348	12.554433370551386	13.04681004125766	12.801306912846568	11.265171690399935	11.268380812801592	11.269137948197175	11.272762598841885
Q6UXB0	4.628716404343174	4.44717089267162	4.498332822186552	4.35000038019671	4.346960531342681	4.227960754077262	3.64950358347645	3.629410357056423	3.6338904001957046	3.6208991025099357
Q6UXB1	4.399304635341318	4.451716729277218	2.940741163977052	2.744565652565546	2.948870087665794	2.7483527556979097	2.501852597182309	2.5093095086283213	2.501947711041375	2.5094156565092467
Q6UXB2	10.108965853466755	10.764869866016278	9.837706610160868	9.644249617382252	10.472356039848217	10.263169309452291	4.295518771021033	4.418067124823866	4.437784862456874	4.542547235126992
Q6UXB3	2.7066885674484658	2.7249186673747756	2.6181013198028995	2.595447198159465	2.626860936656676	2.601799060859046	2.538981727087089	2.5390066484648894	2.5390247131481676	2.539048566807819
Q6UXB4	11.104060409185955	11.93530566486253	10.676621195424039	10.374693429249918	11.463831021226515	11.13099905387694	4.670294998624202	4.739201434360127	4.73305588315356	4.8039980340494335
Q6UXB8	8.54972858238912	8.688181971842283	8.311480385110325	8.180876935135053	8.426093681754343	8.282356632060935	7.272086367668409	7.27389416104021	7.274301447974964	7.2762322514389
Q6UXD1	6.210967493774941	6.245822943984044	6.04231885550457	6.001924684670456	6.059188834259252	6.014461100541766	5.889194110998307	5.889415519694032	5.889322509241696	5.8895607121959355
Q6UXD5	8.722218841201922	9.031267314571705	8.817030860615294	8.920246964426132	9.154698158824763	9.278973640780679	6.234399410763769	6.375659995477201	6.329069769797538	6.471021056253769
Q6UXD7	3.2580559084101397	3.278364300944333	3.0985496538368853	3.0315882068106457	3.1120440248091286	3.0421634254332863	2.8278450587540314	2.828154536308833	2.828284010819725	2.8285374421056573
Q6UXE8	5.505351847964177	6.037094550867782	5.169608218761019	4.945531180528893	5.64144662566222	5.376453492790449	3.266606507343549	3.2732992083481065	3.2731191687045365	3.2823885031825486
Q6UXF1	9.199297727802795	9.980713649985292	8.802368383270604	8.509118233175071	9.536251397940864	9.208858054321379	3.500650139402284	3.551022927991968	3.5505730936293127	3.598746419275549
Q6UXG2	5.7638856196741814	5.705146936794128	5.593716351549669	5.423339774367146	5.540494992940324	5.373024061717629	3.3706574935971716	3.3565072792533317	3.3633384085913316	3.355820433980627
Q6UXG3	8.653377000918287	8.753400465859539	8.422911824540593	8.280116694039517	8.509070974246619	8.357466164972935	7.22817561511645	7.231105797211506	7.2324916164585344	7.235095377587933
Q6UXG8	11.068446051845543	11.449420462472785	10.50801634853286	10.187198351951675	10.842486319242417	10.495732515054975	6.756410222337176	6.769996012110346	6.775580600116939	6.7887993182719075
Q6UXH0	4.6127454099700556	4.7904220295988305	4.371928420780383	4.226570382754069	4.5223616358518255	4.360970917534306	3.001341053791387	3.0087544228981837	3.009614726505652	3.0164753455962785
Q6UXH1	16.971978558670976	18.03316605975835	16.401218279183034	15.985541284851069	17.40444593729146	16.94809038818395	6.993657734554778	7.3171666904623685	7.312878910992967	7.5852392188168185
Q6UXH8	9.19580495742917	9.432250946672664	9.015222206343818	8.879712817291093	9.235879127246246	9.08895448540036	6.825815570627955	6.835950606189943	6.83748002370825	6.846568489334019
Q6UXH9	5.9870898392503245	6.015726986489681	5.891873492568741	5.867422829974083	5.9060364807445955	5.877894433354466	5.800580977832099	5.800635932874123	5.800632618267949	5.80069344584995
Q6UXI7	6.603166467110408	6.654114686349633	6.390850536778526	6.29109209907694	6.423613456635748	6.31523398047578	6.019169973155086	6.0193704666376275	6.019494559299021	6.019552919972058
Q6UXI9	6.20035850581473	6.160333497926154	6.017275530387158	5.873935327410618	5.988827339852389	5.854529511594719	5.537653185743538	5.53574951180035	5.536415884441436	5.535480296048745
Q6UXK2	4.862498168888657	4.977311265046241	4.643587718567393	4.491581680852929	4.7473100545198985	4.585342470334559	3.2046287959777016	3.2096424013067693	3.208291236111163	3.2127652458819997
Q6UXK5	3.7487033758818273	3.7414700532524225	3.6308811197304687	3.53975365470108	3.633305931971153	3.5475577805254077	2.70561098961746	2.7100810412026513	2.7182866877354637	2.7217392232009376
Q6UXL0	10.260401326018513	10.93661024979829	9.656526407262959	9.238387291892343	10.276366551728215	9.819943423171807	4.1299685358918685	4.143024175472626	4.1592287351239365	4.1980978899317485
Q6UXM1	9.520475970688867	9.836609968936225	14.569085961337539	18.083821381890864	15.223234650069234	18.976409918773598	31.447092108974935	31.782972846459877	33.763959294761	35.062395945630755
Q6UXN7	5.6739767553926015	5.8522903396693815	5.33208286404225	5.1271015739212915	5.478521648888744	5.254672807515519	3.656483640070749	3.658952666287399	3.66123173779311	3.662898708776173
Q6UXN8	5.5019051985929055	5.60225702730241	5.381882418372011	5.305579124757534	5.468815721156898	5.384177012376697	4.600843855320528	4.6042909074739296	4.604504902107605	4.607534993942636
Q6UXN9	16.898528744479012	16.908900148420994	17.423397445815763	17.936082503331185	17.462615587021894	17.986759539972127	9.989137864297243	10.679945927618702	9.93896058031164	10.515421739794698
Q6UXP7	3.3617522326531963	3.400055410365151	3.1936176329679893	3.1525089871485585	3.2123829732155755	3.166508935243733	3.0353097510947022	3.035362435194891	3.0353491945707254	3.0354082943524454
Q6UXS0	2.3520389531944668	2.372885372834476	2.2823332002579404	2.2638374162614836	2.292776923732198	2.271552201519993	2.213652849677553	2.2136905139111933	2.2136961582608166	2.21373728952243
Q6UXS9	13.706948474916336	13.960491623466568	13.53655961329409	13.424243273721073	13.774685436334556	13.652599971711869	11.34312896559353	11.362316934173265	11.366130316275159	11.384281504003196
Q6UXT8	3.8949327458587373	3.965150606091674	3.8028889988887022	3.754075625710975	3.8625785526140275	3.808387473667135	3.2916124513154585	3.2971267852636963	3.29848272637059	3.3028213375131874
Q6UXT9	5.553751100581661	5.628184990540571	5.374080607495555	5.2144135389696435	5.4459260122340245	5.28328088546509	3.2625076597612352	3.251256247110349	3.2556058893536055	3.251985462465837
Q6UXU4	4.291742643103245	4.377025579662978	4.050687993670649	3.9626454092705203	4.1045560811936195	4.004957703944312	3.6643240675389777	3.664598921252412	3.6645937171284397	3.6649171854195446
Q6UXU6	7.231827674549674	7.574538081987209	6.947981287973218	6.73940172044291	7.263617173827931	7.035145038479923	4.140358403642838	4.153856992800141	4.156298052282889	4.168732411775509
Q6UXV0	1.5477865532291633	1.5364193131787682	1.402014785071841	1.3268444966222417	1.3960388537551547	1.3232353605202967	1.1321455267958689	1.1321456949908084	1.13242312537563	1.1323214913559418
Q6UXV1	1.6647653041391761	1.6344702315607604	1.5906782215090347	1.5583603491763736	1.5750900208806546	1.5491639077540589	1.5137752427762408	1.5139406167629126	1.513814586426653	1.513774634821786
Q6UXV4	12.779213063186349	13.678111563048697	12.44098633667054	12.101180629481918	13.32144214468919	12.961940940133674	3.8100797744117236	3.9012690578071694	3.940924898583349	4.041392101905065
Q6UXX5	16.978217777429606	17.19975933516103	15.572305691700999	15.230115758610975	15.720302557749873	15.358040210442521	13.728299532193708	13.738175943242533	13.744951315699232	13.753223790161734
Q6UXX9	9.559127423276609	10.386719590897613	15.695979636004754	19.65862413588238	17.034945185893353	21.381956976124744	30.162823236545893	34.20080222920291	37.9453113940872	40.69295342659911
Q6UXY1	5.095488078136022	5.254064910406432	4.871389886067168	4.752686522057121	5.000007456236002	4.865475760162187	3.9207241333084086	3.922250183229191	3.922061901130315	3.923668412738797
Q6UXY8	4.037205912953026	3.978615817272658	3.906079887868273	3.8169430550625676	3.8666617598300412	3.7915805838733134	3.6628953901921877	3.660900208678958	3.6613562249367746	3.6602930844575043
Q6UXZ0	3.67413333048069	3.7354562528028215	3.5331955447720373	3.4744708786238108	3.573999941460494	3.5067118797627637	3.265046338174081	3.2653542628996237	3.265396943079251	3.2657163456420917
Q6UXZ3	5.397251517853148	5.989604679652759	4.545108502972005	4.040924245315403	5.03081527517068	4.45905996861635	1.1959169848185205	1.207429917103334	1.2055187484162093	1.2168685700976276
Q6UXZ4	4.205868517733413	4.33825100279664	3.7598398021735897	3.5370701022375823	3.851850231934076	3.609256663672206	2.7188293561249846	2.719875494926697	2.7204620767620233	2.7215267419368767
Q6UY01	37.18789326543579	39.66820620871681	37.84065450504094	38.28261375085299	40.38390091382106	40.88077526398005	20.665243588900882	24.94253866331984	24.891104736409265	28.738628330908806
Q6UY11	11.911366027248352	12.658274941290435	11.576832709777863	11.295101267269807	12.300291867506276	11.997728143755882	5.445161874847371	5.507357230319424	5.528379419171437	5.614199995031291
Q6UY14	60.0169856303731	61.943967025995704	58.81215994587886	57.69402639235241	60.7302213454075	59.599805446471215	30.07747646795149	33.99051062762357	35.04337012240447	38.00669882674466
Q6V0I7	18.685322295679406	19.144871909743948	18.249129787598157	17.923210202923908	18.68429121036023	18.34192392096865	11.917252291940986	11.940718914900183	11.964870024738703	12.020173259566258
Q6V1P9	11.385542324978903	11.358991666701414	11.321219787328653	11.29214377880446	11.307900292598621	11.284783232286483	11.256142698248714	11.256059958097303	11.256144554865491	11.256041841904413
